
key = model_output

indiv_variance

key = indiv_variance

,0,1,2,3,4,5,6,7,8,9,10,11,12,13,asof
IEF,2.7790123059606203e-05,3.111228882947197e-05,2.491588029557271e-05,2.5591946871541016e-05,2.4489955349052917e-05,2.7240566394202854e-05,2.630352923500686e-05,2.748486076207549e-05,3.0481587503693896e-05,2.727086340694052e-05,2.7901580000753347e-05,2.930268263170671e-05,2.76287987065991e-05,2.6753328170082562e-05,2024-12-27
VGIT,1.4585720661918448e-05,1.6353627428966815e-05,1.3218454024636341e-05,1.3458849489362877e-05,1.2840784297693287e-05,1.4149503622887913e-05,1.3642660374550081e-05,1.4210797130859024e-05,1.568943956393151e-05,1.410394221959518e-05,1.4407662467875484e-05,1.5078166820080919e-05,1.423488612957949e-05,1.37590334617607e-05,2024-12-27
TLT,0.00010554416754456769,0.00011786744518043939,9.327531316249305e-05,9.666279056658166e-05,9.307346559440944e-05,0.00010496918472877707,0.00010163827130947153,0.0001068547286700064,0.00011917016467396306,0.00010625867594961946,0.00010893880590061198,0.00011487148733715124,0.00010830476856808613,0.00010500848982109035,2024-12-27
GOVT,1.8396673150139066e-05,2.0579716291211573e-05,1.6427423137065504e-05,1.6882191754371345e-05,1.619099205123618e-05,1.8067997734249716e-05,1.74592595122492e-05,1.8275605145234944e-05,2.0301425917706835e-05,1.816169341457106e-05,1.8588209802941932e-05,1.953367117282951e-05,1.8421656350611328e-05,1.7831089247830574e-05,2024-12-27
MUB,7.700455527599517e-06,8.630338685148044e-06,6.887250905066749e-06,7.244672725668527e-06,6.8894173280582545e-06,7.714890378657528e-06,7.44839055796306e-06,7.768230611578459e-06,8.622752575051192e-06,7.616601415024189e-06,7.812742829176289e-06,8.258158852767489e-06,7.753564344607907e-06,7.573758857448153e-06,2024-12-27
SHM,1.1689025150621085e-06,1.3062941722390811e-06,1.0479226684376361e-06,1.0699588624390263e-06,1.0315286033817094e-06,1.1577535374489347e-06,1.1223906132098528e-06,1.1832592507935894e-06,1.3119871100371705e-06,1.1817046295271546e-06,1.2107037127806654e-06,1.2719258937091356e-06,1.2058334814114873e-06,1.1646271828292941e-06,2024-12-27
VCSH,5.355235804021544e-06,6.023382584547618e-06,4.940811399056332e-06,4.993626069186086e-06,4.7258954012932315e-06,5.125147457345686e-06,4.9253141564690845e-06,5.09152967681844e-06,5.576875701690872e-06,5.032304001806817e-06,5.1288729723345e-06,5.3432008562504605e-06,5.04521828880111e-06,4.875364359278235e-06,2024-12-27
VCIT,2.484866826412507e-05,2.7883179830343095e-05,2.256787116431958e-05,2.3094544031391167e-05,2.196632062826215e-05,2.417861300480349e-05,2.3295612371469535e-05,2.421695542372099e-05,2.6711271190541478e-05,2.394405418894311e-05,2.446471392853414e-05,2.5627212294412796e-05,2.4163020340110823e-05,2.341212944813889e-05,2024-12-27
VCLT,8.595855195173575e-05,9.618244695221506e-05,7.648561649096797e-05,7.966308833089657e-05,7.620314508230541e-05,8.545028324558598e-05,8.257892031581818e-05,8.639107689773622e-05,9.609844179910034e-05,8.534855971827877e-05,8.748198706366737e-05,9.227607696441369e-05,8.680951815810713e-05,8.44095129425895e-05,2024-12-27
LQD,4.266893350378641e-05,4.7807327285606566e-05,3.829727612979568e-05,3.9620111160180795e-05,3.778809414279501e-05,4.2029780380774494e-05,4.055770263031809e-05,4.229595311759708e-05,4.688608771003067e-05,4.1771504018915495e-05,4.275885875599093e-05,4.4978462982974816e-05,4.2335681923248575e-05,4.111636380481701e-05,2024-12-27
HYG,1.5840333167187883e-05,1.7993908816318485e-05,1.556922139000485e-05,1.5294557334157296e-05,1.4157185519370503e-05,1.4626533193791101e-05,1.3944193125533488e-05,1.4137284353951291e-05,1.499051360552575e-05,1.3820484896828141e-05,1.398747727275247e-05,1.4325920969097089e-05,1.3623182279682403e-05,1.3125877480477616e-05,2024-12-27
SHYG,9.267567427254766e-06,1.0556305181866213e-05,9.245271037158184e-06,9.069072221887573e-06,8.338706253990857e-06,8.526726975186773e-06,8.112298795503535e-06,8.179562317866655e-06,8.599735638628308e-06,7.947146515524755e-06,8.03357085487793e-06,8.20436038660793e-06,7.808170518713579e-06,7.535570432888003e-06,2024-12-27
MBB,2.8027451257497235e-05,3.140270475910306e-05,2.5178790450143513e-05,2.5903362296409435e-05,2.4717946806247374e-05,2.739549341541119e-05,2.6417852125247728e-05,2.752156791806912e-05,3.049693734498619e-05,2.724665374321749e-05,2.7861827056844498e-05,2.9251144361025987e-05,2.754153557400607e-05,2.6700487187944198e-05,2024-12-27
VMBS,2.652167241199269e-05,2.9740403442479043e-05,2.3934129085090237e-05,2.4597829580107786e-05,2.341730913550091e-05,2.5844968876158453e-05,2.4896742969186354e-05,2.5878172397494296e-05,2.8618498690633475e-05,2.559374147844354e-05,2.6153566600524862e-05,2.742891306981967e-05,2.5821719332712444e-05,2.5049431232962323e-05,2024-12-27
AGG,2.1320188944978735e-05,2.3874114176108386e-05,1.915461878095702e-05,1.9631918712013697e-05,1.8781256265579797e-05,2.085654685071461e-05,2.0135638443776453e-05,2.103306226987949e-05,2.330640232147919e-05,2.0877697978169894e-05,2.135427901046613e-05,2.241001142131846e-05,2.1139195345192193e-05,2.045853724796116e-05,2024-12-27
BSV,4.662964373451211e-06,5.238390826801365e-06,4.278154009022861e-06,4.325438868993827e-06,4.107774634283808e-06,4.477450210149707e-06,4.3082898548544264e-06,4.467454484357216e-06,4.905528610438784e-06,4.428008505980933e-06,4.515616537259185e-06,4.708944730306275e-06,4.449052264230291e-06,4.296654251983277e-06,2024-12-27
BIV,2.2908462923990968e-05,2.5673999230305923e-05,2.0689208028832466e-05,2.114376395930969e-05,2.0187612104146227e-05,2.231996161911182e-05,2.153133282575558e-05,2.245052218830956e-05,2.4823102183108355e-05,2.226898332662055e-05,2.2762868236930678e-05,2.3855891592681e-05,2.2509528478947196e-05,2.177710047531069e-05,2024-12-27
BLV,8.74907049696606e-05,9.779993758091566e-05,7.759010339594332e-05,8.05664901635577e-05,7.732804171332648e-05,8.69399243741697e-05,8.409736864242455e-05,8.819516236493642e-05,9.823053684988421e-05,8.744200279358936e-05,8.963047144573876e-05,9.451102526665111e-05,8.90170944782961e-05,8.64154621759432e-05,2024-12-27
BNDX,5.292636320538734e-06,5.933213893647461e-06,4.807611922459267e-06,4.932615851867563e-06,4.7055519535782906e-06,5.203099286288474e-06,5.018987837734358e-06,5.236225015990301e-06,5.769412891213068e-06,5.204014034915527e-06,5.317140007255939e-06,5.572381605566917e-06,5.269414056627894e-06,5.1227477118849996e-06,2024-12-27
EMB,4.292572762856752e-05,4.8437923787757286e-05,4.059363206584137e-05,4.022588602535215e-05,3.78433738166409e-05,4.0207574781791786e-05,3.853217744640703e-05,3.958950079008916e-05,4.2849669183653954e-05,3.9167498416222776e-05,3.978086808293097e-05,4.108618209394e-05,3.896374297382959e-05,3.7471137823697226e-05,2024-12-27
GLD,2.8184676735841298e-05,3.238149621985819e-05,2.999969818976484e-05,2.9418325053091372e-05,2.6652857296070205e-05,2.698751311459888e-05,2.5777674588962362e-05,2.611030743776226e-05,2.654281376771675e-05,2.4917627619234963e-05,2.5279584721466236e-05,2.5791465521177112e-05,2.4959110411502948e-05,2.4309627352147784e-05,2024-12-27
SLV,2.5691253512251327e-05,2.936744174912712e-05,2.6403658064128506e-05,2.5473411487743583e-05,2.324664243141514e-05,2.2976428182759877e-05,2.1668437473052477e-05,2.1509542276599977e-05,2.2069541713381423e-05,2.120795159870146e-05,2.120535538356051e-05,2.1273421262966213e-05,2.0411522693321963e-05,1.9849687111635986e-05,2024-12-27
USO,0.00016755588105030916,0.00019128654024992987,0.00017351511885784355,0.00017177588062927,0.00015813540999816818,0.00016557644638658228,0.00015946672428147752,0.00016468870381829316,0.0001706844911921096,0.00015912126106973823,0.00016234387178125806,0.00016743355971828234,0.00016212972318876918,0.00015773864327859235,2024-12-27
PDBC,4.433100942636464e-05,5.105731003398888e-05,4.825862573851164e-05,4.626530925832335e-05,4.1820486667847524e-05,4.1558031487670704e-05,3.9642249011707546e-05,4.004399537446112e-05,4.00697214015281e-05,3.8409861502353265e-05,3.882683051605852e-05,3.917839970167031e-05,3.8251454358676636e-05,3.697404270297987e-05,2024-12-27
VNQ,0.00010795963397438807,0.00012142767916071114,0.00010687770266599035,9.74172983641331e-05,9.434582634631973e-05,0.00010012551776739575,9.738741567768892e-05,0.00010365329259689789,0.00010976067304665108,0.0001072050955503384,0.00010878684772507811,0.00011041506276489309,0.0001086787798359766,0.00010167205289368273,2024-12-27
VNQI,7.340317811102022e-05,8.32521788220808e-05,7.132386221929217e-05,7.07974553108537e-05,6.570940552675468e-05,6.861366681741758e-05,6.55066780216084e-05,6.663358930841222e-05,7.111270230194134e-05,6.511898848560918e-05,6.602968102808824e-05,6.796432730132984e-05,6.447911766946455e-05,6.233720705628867e-05,2024-12-27

key = indiv_var_idio

,0,asof
DIA,0.00018473161111499264,2024-12-27
SPY,0.0002277622244703391,2024-12-27
VO,0.000233561891709439,2024-12-27
IJH,0.0003833886283534671,2024-12-27
QQQ,0.0005269890972827915,2024-12-27
IWF,0.00047111119356979466,2024-12-27
XLY,0.0004859127599734947,2024-12-27
XLP,0.00011796005783702929,2024-12-27
XLE,0.0007401287963875125,2024-12-27
XLF,0.00029055805675297917,2024-12-27
XLV,0.00022096437754192408,2024-12-27
XLI,0.0003077895933639668,2024-12-27
XLB,0.0003441778847563968,2024-12-27
XLRE,0.00035319346668914774,2024-12-27
XLK,0.0008370154888731652,2024-12-27
VOX,0.0002769923766937542,2024-12-27
XLU,0.0004351234921154472,2024-12-27
GDX,0.0016381900324103557,2024-12-27
GUNR,0.0003796724885893856,2024-12-27
IXUS,0.0002211821082612315,2024-12-27
IEFA,0.0002388267908671821,2024-12-27
EFA,0.0002447920213809739,2024-12-27
VGK,0.00027393444731157465,2024-12-27
VWO,0.0003185892723348309,2024-12-27
IEMG,0.00033005750621518476,2024-12-27
SHV,3.093929578768824e-08,2024-12-27
BIL,2.4406659951150636e-08,2024-12-27
GBIL,1.9741777703269235e-06,2024-12-27
SHY,4.7778948244510335e-06,2024-12-27
IEI,2.805266566431642e-05,2024-12-27
IEF,7.217769195528193e-05,2024-12-27
VGIT,3.595285441332011e-05,2024-12-27
TLT,0.0003172325774227851,2024-12-27
GOVT,4.447486608995583e-05,2024-12-27
MUB,1.7782642278576488e-05,2024-12-27
SHM,6.429208807637424e-06,2024-12-27
VCSH,8.178532997233262e-06,2024-12-27
VCIT,4.211649829959117e-05,2024-12-27
VCLT,0.00014881308529252947,2024-12-27
LQD,6.840846617789037e-05,2024-12-27
HYG,1.6764733096981538e-05,2024-12-27
SHYG,1.0725985757315943e-05,2024-12-27
MBB,5.107162737371431e-05,2024-12-27
VMBS,4.557187374218397e-05,2024-12-27
AGG,4.408021712736268e-05,2024-12-27
BSV,9.241930385733445e-06,2024-12-27
BIV,4.707936401756032e-05,2024-12-27
BLV,0.00019298799400084278,2024-12-27
BNDX,1.941677329223781e-05,2024-12-27
EMB,5.1648421689406996e-05,2024-12-27
GLD,0.00035640945862130914,2024-12-27
SLV,0.001502349222295725,2024-12-27
USO,0.0013062033236211745,2024-12-27
PDBC,0.0003517841959812578,2024-12-27
VNQ,0.00033548473226094496,2024-12-27
VNQI,0.0002528078866668567,2024-12-27


