
key = training_type

ContinuousTraining

key = model_output

loadings

key = dfm_loadings

key = 0

,0,1,2,3,4
BLV,3.799853815028744e-05,4.524730676951839e-06,-2.052074777508569e-05,7.540585720347865e-06,-1.6978591611829295e-05
BNDX,-1.5450995463262016e-06,-4.822172633374029e-07,7.671788975116499e-07,-5.81998841125235e-07,1.6553946307491736e-06
EMB,2.5489913414147063e-05,3.1320454949217403e-06,-1.0959187368868062e-05,2.9248803833889874e-06,-2.0644862253446876e-05
GLD,-2.6877923140283754e-06,-4.881263562808393e-07,2.213929320555667e-06,-5.638446912809731e-06,-8.871809872855356e-06
SLV,-6.85055290356736e-05,-1.1517608335886729e-05,3.1634526288122344e-05,-2.6346437257055435e-05,2.0604441494414342e-05
USO,0.00023355999893190358,2.5200668307727026e-05,-8.389459348521873e-05,1.9538444869989186e-05,-0.00020199504835310183
PDBC,8.905157675090136e-05,7.481163308452017e-06,-2.610100447389148e-05,2.3750862274564873e-06,-8.633170439591643e-05
VNQ,0.00016230664624309414,1.7308240331721766e-05,-7.211821414746265e-05,2.200487934477737e-05,-0.00013201843793504464
VNQI,4.699035650866581e-05,6.324125736654354e-06,-1.916416184268464e-05,1.4269176994742004e-06,-5.22396585712977e-05

key = 8

,0,1,2,3,4
DIA,3.7563747246116213e-05,-1.1891486947279908e-05,-2.3954431525496253e-05,1.2198286350045293e-05,-6.751759806379515e-05
SPY,3.6411989557158235e-05,-1.2592220011558323e-05,-2.7513313734592785e-05,1.1804062768601937e-05,-7.583813449825321e-05
VO,1.0870937216961737e-05,-2.1468920253019426e-05,-1.9512578032107075e-05,5.332855002079054e-06,-8.754492245259475e-05
IJH,1.8372954170968165e-05,-2.646010878429027e-05,-2.529372127872846e-05,8.203196444414342e-06,-0.00010868964665203684
QQQ,2.5627585340415143e-05,-1.7791669979349373e-05,-3.145906691929844e-05,8.841156266753168e-06,-9.890336791497846e-05
IWF,2.1227959535892628e-05,-1.7288920453548333e-05,-2.8328799632756434e-05,8.09175196363559e-06,-8.908542866309918e-05
XLY,-1.390873232127378e-05,-2.9146275491897034e-05,-1.4506514147602236e-05,2.0253186245926047e-06,-8.210247579991017e-05
XLP,1.6739543839268906e-06,-8.550974796109212e-06,-5.913628576851638e-06,1.916632590127108e-06,-2.8916146445012464e-05
XLE,0.00011060756063861537,-1.9783692228802772e-05,-5.8874282215925704e-05,3.4964814848041756e-05,-0.00013785513689835866
XLF,4.687790885345257e-05,-1.2439633654537589e-05,-2.2041260224322882e-05,1.609636414854581e-05,-5.6878549391137794e-05
XLV,5.5572370864082157e-05,-8.11006468116348e-07,-2.7752389949239933e-05,1.0321422829307993e-05,-7.898823276944917e-05
XLI,4.053126959039789e-05,-1.1458055434450778e-05,-2.513100416924028e-05,1.4257895924603714e-05,-6.037032433799115e-05
XLB,9.057384305274921e-05,-8.763008552356994e-06,-4.160111457803925e-05,2.2649938951608457e-05,-0.00011183688652343141
XLRE,-6.305312326378986e-05,-2.3457026307556772e-05,1.2206276258396931e-05,-1.3291282180124719e-05,-3.2709190249823655e-05
XLK,4.473306238201544e-05,-1.4095871171850597e-05,-3.877436066205843e-05,1.4085014215182684e-05,-9.982789866301143e-05
VOX,8.090577504186125e-05,-7.596261031236544e-06,-4.882640295801374e-05,2.242897141604069e-05,-0.00010567441028190957
XLU,-5.575537835544006e-05,-1.4278717790673422e-05,2.4372171296538423e-05,-1.1538733589351442e-05,1.841515324552897e-05
GDX,0.00022839303060639228,7.190705399854709e-06,-9.828142102967308e-05,4.9125963360482e-05,-0.00022736852559188047
GUNR,0.00013798308201642062,-5.756353442837141e-06,-6.0464097063323974e-05,3.4254436145393185e-05,-0.00014272071434976298
IXUS,4.033097259029616e-05,-1.5113443924805028e-05,-2.9902243997540213e-05,9.943375162554972e-06,-0.00010457624721755027
IEFA,3.86489549733533e-05,-1.5455675493663328e-05,-2.9788617642443138e-05,9.396155984318738e-06,-0.0001062041056686511
EFA,3.414649139813463e-05,-1.5551466798839638e-05,-2.7311215715358767e-05,8.245034568343717e-06,-0.00010173691427690297
VGK,5.4924128334904096e-05,-1.5307453010953027e-05,-3.8527297251652734e-05,1.3825586826754886e-05,-0.00012134924709951012
VWO,9.298688491084687e-06,-1.6862840707397004e-05,-1.7045017972808416e-05,3.1081517658146305e-06,-7.709143928550516e-05
IEMG,3.273615974865063e-05,-1.4855134703576909e-05,-2.6592824197076384e-05,8.201621691217081e-06,-9.511655755311924e-05
SHV,7.524908178257589e-08,4.6745964691543396e-08,5.342613708859451e-09,1.4580612165040032e-08,1.3061378102486733e-07
BIL,-2.1492845432421288e-07,1.684220584664181e-08,1.208798760362303e-07,-5.2810786179932284e-08,2.925125033456168e-07
GBIL,-1.0479521300808668e-06,-1.6329197709431852e-07,4.317894157868197e-07,-2.337889928475578e-07,5.530849983866526e-07
SHY,-2.1120884849738018e-07,-1.3311558232599215e-07,1.6858833697039155e-07,-6.544687912541985e-08,-2.217131261773235e-07
IEI,-9.731325377220082e-07,-8.46520257349263e-08,8.687268960535875e-07,-4.1734862063246853e-07,9.911043159723776e-08
IEF,-5.1284017755676434e-06,-1.2323568466447612e-07,1.9498193348228853e-06,-1.7827559999018413e-06,8.895678471076741e-08
VGIT,-1.864162328221299e-06,-7.564420251505226e-08,1.1521661489774557e-06,-7.139848640172455e-07,2.184004250071364e-07
TLT,-1.2927681570725804e-05,3.8322865892758965e-06,1.6764730440767624e-06,-5.2168239798819625e-06,3.3123946262183914e-06
GOVT,-7.247900999495421e-06,-4.010562579771129e-07,1.5327607699672897e-06,-2.326320526883893e-06,-1.021630231324911e-06
MUB,8.704232689871052e-06,9.356468293401987e-07,-2.907967442451628e-06,1.746907191786024e-06,-6.055998193577701e-06
SHM,7.35127911600061e-06,7.156183029880684e-07,-3.1045309699552563e-06,1.762436112204606e-06,-4.626757720135464e-06
VCSH,-3.136148021328186e-06,-1.1480081282314512e-06,7.237152921954711e-07,-7.449171609193916e-07,-1.7913521366374742e-06
VCIT,-2.468265408448292e-06,-1.7928233288212352e-06,-8.05715982673018e-07,-8.866439055037132e-07,-8.865143052059905e-06
VCLT,-2.2811320277974073e-05,-4.247014699347277e-06,1.5288185407602561e-06,-6.158027039875931e-06,-1.1871088396357329e-05
LQD,-1.129980080964989e-05,-2.7433550023122467e-06,3.824978637499301e-07,-3.1025338263613163e-06,-9.019777336038692e-06
HYG,2.6200305261201477e-06,-3.7542618990494406e-06,-4.9658213617524175e-06,1.3665192988837763e-06,-1.6666294113511214e-05
SHYG,-7.274721350227774e-07,-3.4121691661355662e-06,-2.995429408622095e-06,4.898790849758924e-07,-1.1823282095165807e-05
MBB,4.820836486019095e-06,6.225185137971524e-07,-1.7568476272132528e-06,1.1384635084969421e-06,-2.273569692581286e-06
VMBS,9.421194440689456e-06,1.1177918711813942e-06,-3.96422684746435e-06,2.1835607133756755e-06,-5.830875426770089e-06
AGG,-3.978257485728451e-06,-4.7039141390404314e-07,4.3115012225433844e-07,-1.2523470278780853e-06,-2.2146317599949745e-06
BSV,1.0651680594965323e-07,-1.6882679890452022e-07,8.361501484259552e-08,-4.1101395822663586e-08,-9.200377323113095e-07
BIV,-1.1344236701273133e-06,-5.30687988297335e-07,-2.624379132911589e-07,-6.551131252537123e-07,-4.66439023270188e-06
BLV,-1.8201885852237146e-05,-1.2313157357604914e-06,1.8985757840715226e-06,-5.519602035251413e-06,-5.411504469729005e-06
BNDX,5.79177823717628e-06,9.083685899511079e-07,-2.1351428449307656e-06,1.252972401351395e-06,-3.0377322825212503e-06
EMB,5.9743149846978805e-06,-2.405618543326117e-06,-5.924809120258697e-06,1.4323457479026642e-06,-1.953614805072892e-05
GLD,5.285816844338013e-05,1.4375311341654923e-06,-2.4513659886144538e-05,1.1696049397560848e-05,-5.508344074882562e-05
SLV,0.00014959468001200793,9.595238694593447e-06,-6.031731115146253e-05,3.274198852706346e-05,-0.00012576960720378397
USO,0.00018881242353410512,-1.2770448461595728e-05,-0.000101803485027826,4.8231658988942834e-05,-0.0002410749113981044
PDBC,0.0001357780785380164,-1.8554097629186035e-06,-6.28386706208353e-05,3.4463382591656976e-05,-0.00013288520648363728
VNQ,-5.9623349731702604e-05,-2.5793523012919434e-05,8.91200202248681e-06,-1.1713577728511336e-05,-4.191132043426894e-05
VNQI,3.630392010402603e-05,-7.268824666584389e-06,-2.3760973967045845e-05,8.64031925164521e-06,-7.243996427353075e-05

key = 9

,0,1,2,3,4
DIA,0.0001856679607635005,3.461229157228386e-05,-6.840266412640761e-05,3.416878278521893e-05,-7.37848648871045e-05
SPY,0.00016918895428367684,3.13282891579037e-05,-6.292709223215064e-05,2.8958856392175348e-05,-7.486021509538691e-05
VO,0.000230540860381624,3.91200480386307e-05,-8.695695246630836e-05,4.1606307859260275e-05,-0.00011462670826541055
IJH,0.0002940897311841788,5.098103968652866e-05,-0.00011016194774496824,5.373842358795348e-05,-0.00013924334787515243
QQQ,0.00016341766010946387,2.8624198113478157e-05,-6.256008949144463e-05,2.489962052313619e-05,-9.144120111057881e-05
IWF,0.0001569156629629307,2.8378927402614002e-05,-5.8976711353817674e-05,2.399461549040888e-05,-8.295610440113231e-05
XLY,0.00024209087882721644,4.6092716437516665e-05,-8.58142872819023e-05,4.234038725301932e-05,-0.00010216889200474841
XLP,8.136158867993178e-05,1.5281283667554834e-05,-2.9410279661547648e-05,1.5127638034239033e-05,-3.315918339843215e-05
XLE,0.00036468034418804014,7.488484231511787e-05,-0.00013056495409255697,6.928517064183042e-05,-0.00010822021469318889
XLF,0.0002802201329711166,5.24313171511912e-05,-0.00010098278998544203,5.408223884989414e-05,-9.755106862712541e-05
XLV,0.0001368791698087281,1.2971498512268671e-05,-6.26548568061387e-05,2.43910249088944e-05,-0.00011260917740477372
XLI,0.000182220742202376,3.7183523269503024e-05,-6.431337338201861e-05,3.306731778382017e-05,-5.778109467340378e-05
XLB,0.00032370123417685745,5.029605640204373e-05,-0.00012820709285258294,6.209783334902661e-05,-0.00016299727747406888
XLRE,4.0832127581429014e-05,9.913345820060481e-06,-1.1935064974814986e-05,8.250586275619085e-06,-1.7216866757213954e-05
XLK,0.00014177101838002418,2.7436818393057115e-05,-5.338766949018272e-05,2.0415207963426177e-05,-7.064721820369212e-05
VOX,0.00016731572171608782,3.1214352194323445e-05,-6.457803234859924e-05,2.6299299865684804e-05,-7.852130447511465e-05
XLU,0.00010011979238126089,1.8536293700829207e-05,-3.2590762436975396e-05,2.260020984489638e-05,-3.0040495802926672e-05
GDX,0.0004002805665197101,4.857658448848444e-05,-0.00017731617850333614,7.608062414481334e-05,-0.0002666102575502837
GUNR,0.00039386219068859694,6.172113612904541e-05,-0.00015673156095817535,7.530936184022404e-05,-0.00019468594799997631
IXUS,0.000257573568492256,3.709377938908554e-05,-0.00010353914137002063,4.5639352172562706e-05,-0.00015609017990784568
IEFA,0.0002503152016147949,3.573666797501139e-05,-0.00010105713222784752,4.423259217413358e-05,-0.00015428716500091625
EFA,0.0002482517124379833,3.5236905919462025e-05,-0.00010011873394787026,4.409764201951102e-05,-0.00015320605098854409
VGK,0.00025324717617222916,3.772040065233771e-05,-0.00010207630786735873,4.4236584080189496e-05,-0.00015141864157366253
VWO,0.0002321681225853848,3.3855590410925065e-05,-9.115434912972315e-05,4.013742486300555e-05,-0.00014019532622778152
IEMG,0.000257064075215418,3.662125097473856e-05,-0.0001028531979927521,4.4788084766213795e-05,-0.00015776624483312602
SHV,-4.944110805126311e-08,-1.632181168616281e-08,1.528471579974191e-08,-9.06475707163856e-09,2.3302477582703732e-08
BIL,-5.911308924147115e-07,-8.738080152256627e-08,2.4140855378121847e-07,-9.958964010348135e-08,3.546935362558386e-07
GBIL,4.217374304061536e-07,8.227465155855277e-08,-8.573983082332895e-08,9.764318704955525e-08,-9.798586620294308e-08
SHY,1.6857517847519332e-06,2.3752254171698978e-07,-6.634226598705858e-07,4.212763082735161e-07,-7.80663759728243e-07
IEI,3.367502431933959e-08,-2.918472115656837e-07,-2.791593495957511e-07,4.203971730665371e-07,-6.38777688016372e-07
IEF,-2.060612828666557e-05,-4.091690674753798e-06,7.017682035389485e-06,-3.5002943314669066e-06,5.9456338274414535e-06
VGIT,-4.153425696293187e-06,-1.0773243017163101e-06,1.1937330618930532e-06,-3.5524224907623524e-07,6.900147241018958e-07
TLT,-0.00015088591840587835,-2.665714649219327e-05,5.404768628497107e-05,-2.989225211765056e-05,5.3504165188551526e-05
GOVT,-2.6648007892834796e-05,-5.332571759643125e-06,9.141434803802635e-06,-5.40079311392815e-06,5.626094953544627e-06
MUB,8.76284802895091e-06,7.662689896954743e-07,-4.347833122150421e-06,2.049549587231219e-06,-6.216608759302786e-06
SHM,3.014775933600725e-06,5.729819216005045e-07,-1.4746644077691171e-06,4.907845793362494e-07,-1.2293043649051495e-06
VCSH,5.2088571046986764e-06,7.264749814578146e-07,-1.9873073266906263e-06,1.0156021352239916e-06,-3.4861663345868103e-06
VCIT,-1.6747217772590148e-06,-8.452149382960595e-07,-1.963197424163593e-07,-3.452462554482648e-07,-3.961002877701079e-06
VCLT,-8.385024212497959e-05,-1.4020360939755592e-05,3.065140638396958e-05,-1.7599839330791926e-05,2.6597677936404496e-05
LQD,-3.712536285587107e-05,-6.3728629933460616e-06,1.3293049248730187e-05,-7.784992739234509e-06,1.0136205843407724e-05
HYG,2.5790441943308018e-05,5.30704052783777e-06,-9.255414095979949e-06,3.987891419773896e-06,-1.1332999605979568e-05
SHYG,2.110495524779025e-05,4.375629542845344e-06,-7.355159281439383e-06,3.1696233810250414e-06,-9.251320689961408e-06
MBB,-1.6772692004315612e-07,9.705186915756614e-08,-1.1886071056152422e-07,8.621146376992152e-08,8.983708718245368e-07
VMBS,-1.358922810993992e-06,-1.462402827067055e-07,-1.4878144887215365e-08,-3.105245356772012e-07,6.772389246356198e-07
AGG,-2.1119940353838097e-05,-3.6905244581615005e-06,7.5247534552315345e-06,-4.108496606302547e-06,6.973158865478287e-06
BSV,2.4628589239033906e-06,2.6991093301243424e-07,-1.0791087006880025e-06,6.552810784215521e-07,-1.4783494518575878e-06
BIV,-7.788826508598206e-06,-1.8754204761565252e-06,2.135174165965481e-06,-1.315851438775631e-06,-5.928040233980695e-08
BLV,-9.983542139098594e-05,-1.7212468554275444e-05,3.6099125336067704e-05,-2.017709881477742e-05,3.375402676876484e-05
BNDX,-4.180018919257508e-06,-6.936987503069935e-07,1.1570648855074938e-06,-6.239205875409391e-07,2.0944084465439893e-06
EMB,1.1660320189381971e-05,1.7800448933337219e-06,-5.380867108135871e-06,1.5980325478999331e-06,-1.015046255617829e-05
GLD,6.26339528551581e-05,7.842548378910658e-06,-2.898551926573036e-05,1.1591939766410244e-05,-4.340237343022273e-05
SLV,0.0001516420756091383,1.8757477678540484e-05,-7.120679260192948e-05,3.152942650362103e-05,-9.568168093975611e-05
USO,0.00030806163988394357,5.5407381173593774e-05,-0.00012514802891022266,5.5484365662504215e-05,-0.00014599453295246806
PDBC,0.00021104101313930583,3.8227261114131455e-05,-8.454377039391932e-05,4.0511083018039314e-05,-8.671530279178108e-05
VNQ,6.636965738969323e-05,1.5312228980898924e-05,-2.0731887125902772e-05,1.2683361085303427e-05,-2.5293995308499383e-05
VNQI,0.00011137138126665417,1.6343200137664673e-05,-4.642821221640048e-05,1.968974561113358e-05,-6.986724529767268e-05

key = 10

,0,1,2,3,4
DIA,-0.00018193947711135465,-3.068953065167139e-05,6.797678828272504e-05,-3.413119600446122e-05,9.35504180167988e-05
SPY,-0.00019533594899051536,-3.219833647652516e-05,7.605437706928035e-05,-3.58847986062665e-05,0.00010319121209756322
VO,-0.00016482284731970815,-2.8563553542824385e-05,6.143794573190098e-05,-3.072696310125532e-05,8.444420230359935e-05
IJH,-0.00021291747782924597,-3.730434211291561e-05,7.816388305214168e-05,-4.002895598146496e-05,0.000106494964160545
QQQ,-0.00019877326879755332,-3.241704721323938e-05,8.061136605800358e-05,-3.594495646918074e-05,0.00010580713209063045
IWF,-0.00019558410745452727,-3.246591517199255e-05,7.848545149433755e-05,-3.515565836932086e-05,0.00010226550930314143
XLY,-0.0002015912617709698,-3.8669393498184956e-05,7.186919305691884e-05,-3.651874978949722e-05,8.744473183100684e-05
XLP,-5.6643610543644314e-05,-1.1004262151847107e-05,1.9154321315050897e-05,-1.0902847265795993e-05,2.3051715613671334e-05
XLE,-0.00040070978954746833,-6.972820771098446e-05,0.0001445203187553124,-7.728215390212075e-05,0.00018903479247805318
XLF,-0.00026022168724266175,-4.3824915090132324e-05,9.538642294321124e-05,-4.775110284457782e-05,0.00014024657797574567
XLV,-8.884782685472263e-05,-6.432225574034945e-06,4.4485047919990755e-05,-1.686961500064568e-05,8.452581207756416e-05
XLI,-0.00021733481874046804,-3.7587467536139474e-05,8.062729510086487e-05,-4.015559099991826e-05,0.00010741691931745032
XLB,-0.0002538881778466268,-3.5889991046353694e-05,0.00010108758607049825,-4.819243610789179e-05,0.0001644031119627823
XLRE,8.398431310583126e-05,5.017272023460902e-06,-4.4195716265945365e-05,1.2799641613729629e-05,-8.679447478259347e-05
XLK,-0.0002278730006100436,-3.704174658047604e-05,9.223134625024487e-05,-4.152492350457599e-05,0.00011874912795088269
VOX,-0.0002726332875789588,-4.1701588645971335e-05,0.00011142428006409935,-5.01458827920856e-05,0.00015371590670342096
XLU,3.6074839366084396e-05,-2.8728626557358448e-08,-2.4852250799064498e-05,6.363328993686976e-06,-3.7161318548375956e-05
GDX,-0.0003247268988913617,-3.237602119903195e-05,0.00014587838311445311,-6.492901035839321e-05,0.0002579248456707424
GUNR,-0.00034978871444417886,-4.858212130326283e-05,0.00014095064469441605,-6.625515232716649e-05,0.00022777039401264128
IXUS,-0.00019742054797133852,-2.7712943951343494e-05,8.263361960022691e-05,-3.5795049360927955e-05,0.00013178062806438442
IEFA,-0.00018679883346353843,-2.613278769110537e-05,7.839546567443044e-05,-3.405281099653884e-05,0.00012467154853420878
EFA,-0.00017738525857031597,-2.4780553895468354e-05,7.437753203477841e-05,-3.226230662891681e-05,0.0001194203787284424
VGK,-0.0002158392465115243,-3.091320777527525e-05,8.97257268592282e-05,-3.9973781791985965e-05,0.00013685201071871104
VWO,-0.00017929448871154962,-2.638759896070592e-05,7.487281055892857e-05,-3.0876675256989885e-05,0.00011888820727166971
IEMG,-0.0002088572647126884,-2.9168907363615964e-05,8.850234469831292e-05,-3.6745700607390646e-05,0.00014256957209355005
SHV,-1.5537312152179057e-07,-8.274634047029915e-09,8.296176190762438e-08,-1.952463554639066e-08,1.8116547044424978e-07
BIL,6.879339680749791e-07,9.346145124015242e-08,-2.9452217044434046e-07,1.2440105401894107e-07,-4.568515424065652e-07
GBIL,8.429828759661574e-07,6.537888629949477e-08,-4.222661646973747e-07,1.7749681576403593e-07,-6.316379714072619e-07
SHY,1.3449089206387704e-06,1.8037297269561853e-07,-6.756567702641717e-07,1.8977538802621945e-07,-8.732373455346548e-07
IEI,1.1095296635331656e-05,1.7284587240344245e-06,-4.776825389598405e-06,1.7669668279556186e-06,-6.521413070348933e-06
IEF,3.667435286041573e-05,5.673407740662344e-06,-1.4808062401742444e-05,6.1237345226539365e-06,-2.2604919022899468e-05
VGIT,1.6694423170178423e-05,2.5975821842467653e-06,-6.984718545720526e-06,2.7210325807370088e-06,-9.98361162834592e-06
TLT,0.0001276025472026563,2.0627281101538877e-05,-4.743559051254497e-05,2.2081037522407867e-05,-7.835122989297912e-05
GOVT,3.253337131772145e-05,5.219232361800059e-06,-1.2149752154891537e-05,5.736490589480652e-06,-1.9188554297251192e-05
MUB,-2.08164189137035e-06,3.6996184176892e-07,1.1732151314596342e-06,-7.924512915042285e-07,3.5750956219738194e-06
SHM,-1.0243691730370408e-05,-1.2836746874778262e-06,4.4014107353518435e-06,-2.0351587941663846e-06,6.445717169919392e-06
VCSH,3.336336306349982e-06,2.9857366468714686e-07,-1.6442120673276748e-06,5.50127684424047e-07,-2.6747160225173337e-06
VCIT,1.7129507663937287e-05,2.5035166429540855e-06,-7.022404136669343e-06,2.5765344460728106e-06,-1.1892031652461331e-05
VCLT,8.43170737154444e-05,1.165874888507826e-05,-3.3181020909231486e-05,1.4335927541076801e-05,-6.114545517138928e-05
LQD,4.4175025644226166e-05,6.091937292866686e-06,-1.7610103492211375e-05,7.352444234539874e-06,-3.2165138567932866e-05
HYG,-3.14345223707304e-05,-5.798911215619953e-06,1.1804104138348228e-05,-5.880829470228127e-06,1.3145728023455691e-05
SHYG,-2.55477748039231e-05,-4.841600260139343e-06,9.567556971345675e-06,-4.6149183429912245e-06,1.0595700277479809e-05
MBB,-2.7631699604951076e-06,-2.951238891598863e-07,1.0815340420772816e-06,-7.239231710864614e-07,1.4359007169809124e-06
VMBS,-7.700784806338085e-06,-7.9856827240343e-07,3.4690070974533638e-06,-1.7285180264491564e-06,4.736132270386211e-06
AGG,2.5134416955816225e-05,3.705706842627835e-06,-1.0009653208141768e-05,4.172582571074331e-06,-1.70368262803582e-05
BSV,3.218928794456404e-06,5.017487973101406e-07,-1.4754823694684975e-06,4.490495098977252e-07,-1.92142251615225e-06
BIV,1.9716280885527025e-05,3.13112307125771e-06,-7.877237218934586e-06,3.105455075697882e-06,-1.2283899884065068e-05
BLV,9.631086397948028e-05,1.4343070247003296e-05,-3.720193316937768e-05,1.6458578990841756e-05,-6.471921549125121e-05
BNDX,1.770097945593944e-06,5.171425012873271e-07,-6.219558468289332e-07,-2.8383408646823162e-08,-1.1484930366493103e-06
EMB,-8.851835599566572e-06,-1.4742029238362584e-06,3.653506837659945e-06,-2.2399709395783785e-06,2.426202359798005e-06
GLD,-6.21716998953726e-05,-6.47118254384821e-06,2.7714212580667817e-05,-1.3226303872906447e-05,4.4552194639257575e-05
SLV,-0.00012036337225753709,-1.0017893518650107e-05,5.291523830478651e-05,-2.828825122467657e-05,9.253592422933444e-05
USO,-0.0003589852807003447,-5.4384933554145846e-05,0.0001410117909411539,-7.379307276545613e-05,0.00018669609458604042
PDBC,-0.0002420414463944846,-3.580388473475623e-05,9.40268452313705e-05,-4.945213675694435e-05,0.00013273167308597216
VNQ,5.25566559742149e-05,-6.527201782824959e-07,-3.263349337984303e-05,7.055488835501963e-06,-7.228081545765495e-05
VNQI,-8.602299259140485e-05,-1.2035565600129279e-05,3.5611049210565e-05,-1.7283362591593568e-05,5.19192634144253e-05

key = 11

,0,1,2,3,4
DIA,-4.6721525641577806e-05,-2.3153151229143235e-06,2.015719271907888e-05,-2.2482228701491643e-05,2.6407904161248716e-05
SPY,1.7550297307144818e-05,6.9469487604095576e-06,-7.250194315199787e-06,-9.754226613928138e-06,-1.1110371412935296e-05
VO,-6.551431102253465e-05,-1.0127086872125031e-06,3.0564887649929045e-05,-2.7726829780850807e-05,5.3522722010869156e-05
IJH,-0.00010260620056149246,-4.589176187469331e-06,4.6778925410042784e-05,-3.9391293635073595e-05,7.687311267048714e-05
QQQ,7.620191034290682e-05,1.7025308867356042e-05,-3.1042595318424655e-05,1.393333835401987e-06,-3.793499429227313e-05
IWF,7.581412838435343e-05,1.6524242677222328e-05,-3.1225076882863594e-05,1.3217574298793494e-06,-3.946686470074393e-05
XLY,-4.382134319984884e-05,2.638733923817477e-06,2.0960618228772347e-05,-2.839709378869769e-05,3.906419503302211e-05
XLP,-4.6435558262015614e-05,-3.917797744355405e-06,2.0681280187519562e-05,-1.5101394002372229e-05,3.170378888186858e-05
XLE,-0.00017620864471581263,-1.983111750393684e-05,7.387623052058973e-05,-6.372023616600439e-05,8.59461824326601e-05
XLF,-7.761266202133409e-05,-5.721901876293721e-06,3.198080036200023e-05,-3.3945616235272305e-05,3.813265357857287e-05
XLV,1.9282892143398212e-05,7.856427151527356e-06,-6.234133396859911e-06,1.8373686646004551e-06,5.922483532124871e-07
XLI,-2.007173970093376e-05,3.650139887708707e-07,7.605560441051766e-06,-1.9259819129339837e-05,3.2736677527000465e-06
XLB,-9.482574666958617e-05,-5.725789245811868e-06,4.145394197131586e-05,-3.364174182998258e-05,5.9777210723025916e-05
XLRE,-0.0001962391387915419,-2.2702882395221013e-05,8.859993030824308e-05,-4.347517908723803e-05,0.0001425895155651402
XLK,0.00010085306638206207,1.848779424308422e-05,-4.282494090817999e-05,5.870268680095788e-06,-6.181828266965748e-05
VOX,0.00010044180911982275,1.7293165480002407e-05,-4.389443737901491e-05,5.5839693807419455e-06,-7.004000691230306e-05
XLU,-0.0001688404506688823,-1.948285102533662e-05,7.417422577000283e-05,-3.8535126052996494e-05,0.00011516458874489458
GDX,-9.107328288960294e-05,-4.035032715146354e-06,4.1287106230462936e-05,-2.7268094585201725e-05,6.024341127240895e-05
GUNR,-8.528235711981201e-05,-4.111021624946069e-06,3.640710148616538e-05,-3.5231978124463046e-05,4.663400804378896e-05
IXUS,1.3813995759786577e-05,1.1180925087125848e-05,-3.422036002001109e-06,-9.765455215910625e-06,7.669071081704583e-06
IEFA,7.5599509198911e-06,1.0295491310119196e-05,-5.042662790039492e-07,-1.0538217766384594e-05,1.2578377790180296e-05
EFA,1.919193114658218e-06,9.554649249568587e-06,1.981375605731987e-06,-1.1315298368620402e-05,1.673115508157865e-05
VGK,9.43005596841782e-06,1.0001341944445103e-05,-1.6120599342699944e-06,-1.1516934801902618e-05,7.701823318742734e-06
VWO,5.889114154632724e-05,1.752763636216616e-05,-2.3001055591648417e-05,-6.670847196361633e-07,-1.836414635758482e-05
IEMG,6.081871960488424e-05,1.8027332309246193e-05,-2.3902115372533043e-05,-6.722734762485226e-07,-2.0879794322938406e-05
SHV,4.4636086173438543e-07,5.466116075218304e-08,-2.011665951443043e-07,9.751186925035946e-08,-3.145888175361901e-07
BIL,-2.7799803406986396e-07,-5.539423334238453e-08,1.1817283953446349e-07,-2.2788124109332775e-08,1.639374097360523e-07
GBIL,-7.611782796527708e-07,-6.15219426400008e-08,3.4626822792517493e-07,-1.7942286064573096e-07,6.488049859622558e-07
SHY,-4.579642735786588e-06,-5.834342827750047e-07,2.0108462392177146e-06,-9.154340611318435e-07,3.023078028560426e-06
IEI,-1.7368093507124207e-05,-2.371713054369328e-06,7.646148183243575e-06,-3.0116537629526945e-06,1.1520416977017005e-05
IEF,-2.620930348134299e-05,-3.838321500591738e-06,1.1820934937279277e-05,-3.4126877961424597e-06,1.8740114065068e-05
VGIT,-1.969472225257785e-05,-2.744550232230833e-06,8.724460733348173e-06,-3.1775504967740414e-06,1.3328399332381944e-05
TLT,1.557334048069653e-05,-6.133732912899931e-07,-5.431707468209382e-06,1.1657152074145027e-05,-4.482759006127059e-06
GOVT,-3.421190843271883e-07,-8.38072476982921e-08,7.634143000531587e-07,1.7291080624138083e-06,3.699932169126598e-06
MUB,-1.4564749736539988e-05,-1.9998309741487223e-06,6.323011392008698e-06,-2.6368724687945726e-06,8.744008559830589e-06
SHM,2.3573906473614947e-06,1.5340555329100133e-07,-1.1543396231427597e-06,2.572252801645934e-07,-2.7593630191360365e-06
VCSH,-8.236139229715563e-06,-7.704564422352612e-07,3.7870671020092767e-06,-1.8470323758198134e-06,6.567040732332387e-06
VCIT,-2.2645815444601445e-05,-2.683978527961432e-06,1.0435287526923192e-05,-4.0848324894460305e-06,1.7336686032899462e-05
VCLT,-9.398316829376562e-06,-1.637122730068081e-06,5.907613245164766e-06,1.636471144405171e-06,1.4783340724475278e-05
LQD,-1.496415900356889e-05,-2.021898391024856e-06,7.5530628450409985e-06,-1.3231648336050974e-06,1.4589567193127401e-05
HYG,1.4276710187767502e-06,1.1472258687965452e-06,-3.218536233364327e-07,-2.3672222016120786e-06,1.7946999958240432e-07
SHYG,5.6042940724584e-06,1.6615792310389913e-06,-2.1603232650465333e-06,-1.1563210822860037e-06,-2.210145693421708e-06
