
key = model_output

dfm_loadings_collect

key = dfm_loadings_collect

key = 13

key = 0

,0,1,2,3,4
LQD,2.2154044432800652e-06,-1.3079893323437743e-05,4.543711770829121e-06,-2.3742615392390782e-06,1.985698106176153e-06
HYG,-6.3026229392192374e-06,1.0982957299418178e-05,-3.7253699479825526e-06,-2.2028690624068082e-06,-2.6716190399903442e-06
SHYG,-5.150653577226014e-06,9.267978414913814e-06,-3.1171629032291684e-06,-1.6765765005936378e-06,-2.009020655451718e-06
MBB,7.763268845047148e-07,-8.043123611377013e-06,2.717876693466001e-06,-1.9769479261109385e-06,7.097948393211691e-07
VMBS,-1.0982228284028029e-06,-2.8525801857607906e-06,9.813334098336661e-07,-2.1156121095530654e-06,-3.943995427867631e-07
AGG,2.3388282513846737e-06,-1.1606646352186363e-05,3.91140445200734e-06,-1.6016675497645793e-06,1.6224245981545551e-06
BSV,6.967929639268922e-07,-4.6861269946796095e-06,1.5168616719846657e-06,-7.192528853711148e-07,6.188437527409825e-07
BIV,1.7227539100874895e-06,-1.0334554984959481e-05,3.470285662019874e-06,-1.7261589231094028e-06,1.3526883279913757e-06
BLV,8.109807510269548e-06,-3.079921323702469e-05,1.0613316299468017e-05,-2.9667878621229285e-06,4.9604167985957565e-06
BNDX,-1.2754190098593521e-06,1.0798672839493234e-06,-2.912701793689078e-07,-1.1200946724508386e-06,-7.459839821814478e-07
EMB,-3.655420822019574e-06,2.8682870475232163e-07,-2.9598569221453797e-07,-2.8978508314378392e-06,-1.191120353586701e-06
GLD,-1.5447912808724243e-05,3.6041202197932655e-05,-1.1572474915996886e-05,-3.396356941056038e-06,-6.272932318622081e-06
SLV,-7.969216488831298e-06,1.5739317016255487e-05,-5.04885504836181e-06,-1.7067598580782995e-06,-1.0255909153784917e-06
USO,-3.701220362184287e-05,0.00010114572036507756,-3.54711220347322e-05,8.13910468248043e-07,-2.1059357227198742e-05
PDBC,-2.5734139658363553e-05,6.77994158531479e-05,-2.3495574963840964e-05,-7.830473787082617e-07,-1.402140659104276e-05
VNQ,1.4223902884057332e-05,-5.4576469352920144e-05,1.77881678671365e-05,-3.3403568383612623e-06,8.443038622963484e-06
VNQI,-1.4704575705875547e-05,2.7532322700786293e-05,-9.201435927015259e-06,-4.911540517035234e-06,-6.618498699123577e-06

key = 8

,0,1,2,3,4
DIA,2.9678053154473572e-05,-8.514275395048804e-05,2.7596192125305924e-05,3.346156456414677e-06,2.286227884362155e-05
SPY,2.276921415733359e-05,-5.992975859270936e-05,1.90096046401144e-05,2.684120887376036e-06,1.7584812194271697e-05
VO,4.9857296179146015e-05,-0.00014113803921014356,4.4606813470602815e-05,4.55816390447622e-06,3.2957531391129216e-05
IJH,6.723727478540312e-05,-0.00019149605847037425,6.0362313611937684e-05,6.044070095440153e-06,4.3299575572564904e-05
QQQ,1.7294445742437407e-05,-4.263798757914254e-05,1.2043433083986267e-05,1.9351575895701183e-06,1.475543866470621e-05
IWF,1.5774031157870322e-05,-3.5964411283481444e-05,1.0582501171693003e-05,2.217962797361522e-06,1.4004966164159342e-05
XLY,9.107193705932748e-06,-3.03011684194727e-05,6.547600289669889e-06,3.41504507760724e-07,1.0277277027882076e-05
XLP,2.574779179587221e-05,-7.691833136593423e-05,2.505712321431466e-05,3.426421307374294e-06,1.9328702575792695e-05
XLE,1.6287767323453944e-05,-4.248667796821101e-05,1.4067077404342565e-05,1.1837873654230479e-06,3.211262027438908e-06
XLF,3.594950711979535e-05,-0.00010305277087693473,3.41524067519065e-05,3.31869968434665e-06,2.47838299024222e-05
XLV,2.3872406589069556e-05,-6.68080597550059e-05,2.309964889973306e-05,3.997694819403797e-06,2.2273298611296414e-05
XLI,4.835069018451083e-05,-0.0001369291776318916,4.400741706237553e-05,4.8523462028661435e-06,3.249457221127413e-05
XLB,5.514674731526141e-05,-0.0001626482007730681,5.172390507528258e-05,5.275542018390521e-06,3.6491240195036285e-05
XLRE,4.970579559618831e-05,-0.0001383840834000265,4.4643026584212844e-05,4.888408186090404e-06,3.53872128912615e-05
XLK,2.7420462587300284e-05,-6.47068234673073e-05,1.9899684768934146e-05,3.400237340278213e-06,2.1594313770114112e-05
VOX,2.521215049345962e-05,-6.939863416307815e-05,2.12355818444836e-05,2.5127660919087633e-06,1.7032944829206252e-05
XLU,9.916282572458465e-06,-2.451444601418883e-05,9.861297414798289e-06,2.0100458890301448e-06,9.4602560626303e-06
GDX,5.393823161471025e-05,-0.0001448165971589935,4.667692613129155e-05,7.15711016640407e-06,3.640023798707554e-05
GUNR,1.943153848808046e-05,-5.6110074788672254e-05,1.7167780225792347e-05,1.7073342560695333e-06,9.169927849212028e-06
IXUS,4.271047431515012e-05,-0.00011761384348924179,3.693614602838548e-05,4.2405780821977555e-06,2.59978962231811e-05
IEFA,4.1750641141198094e-05,-0.00011413661684549107,3.61910860299592e-05,4.4677876265202e-06,2.6921724687474375e-05
EFA,4.1372630830036675e-05,-0.00011355165461081046,3.593392650156213e-05,4.3976809906942825e-06,2.673295811161537e-05
VGK,4.170214472643957e-05,-0.00011376329770633334,3.581068733862799e-05,3.934565838870533e-06,2.5257243896060797e-05
VWO,4.7901063343631624e-05,-0.0001310612694649534,4.073847028097775e-05,4.044292289844744e-06,2.4915696178971826e-05
IEMG,4.5759788120813125e-05,-0.000126693015586131,3.8953322733824384e-05,4.004423829403019e-06,2.4364784669821576e-05
SHV,2.67920987746602e-07,-6.939046230832885e-07,1.8806368450691576e-07,2.0561550372549417e-08,1.703507557889012e-07
BIL,2.1915827746479698e-07,-7.026685530434664e-07,2.0832797541955593e-07,2.194948219272776e-08,1.5006237280796303e-07
GBIL,-8.557517576213482e-07,1.6603016031053743e-06,-7.264804732605992e-07,-1.2070331497741595e-07,-1.4437688831765815e-07
SHY,2.260438931547394e-06,-4.8827695279872035e-06,1.4631461645739944e-06,3.44424329908403e-07,1.854180667797351e-06
IEI,6.731721107771973e-06,-1.667163167351664e-05,5.013268035800864e-06,8.893059496266488e-07,5.382036363839676e-06
IEF,9.905013866862825e-06,-2.598924960429084e-05,7.704630778812213e-06,1.329771823096421e-06,8.348727293455202e-06
VGIT,7.433651824357884e-06,-1.880235007661313e-05,5.63528779538951e-06,9.907286752967993e-07,6.028838164431872e-06
TLT,1.4441700880952376e-05,-4.228963536352002e-05,1.1677806918910518e-05,1.879891682687063e-06,1.4245886055937456e-05
GOVT,7.04638317067003e-06,-1.8623977489331103e-05,5.337170554677782e-06,9.327209361150658e-07,6.160931164002455e-06
MUB,6.877226414123449e-06,-1.916906118986622e-05,5.923656394880323e-06,1.0062671087333759e-06,5.592363682637399e-06
SHM,1.9010716955497725e-06,-5.739690080423536e-06,1.6649912217589057e-06,2.2328261783302987e-07,1.8076592001044759e-06
VCSH,5.625999303733523e-06,-1.4077628801203742e-05,4.351568927119852e-06,7.344448891831399e-07,4.174340761340833e-06
VCIT,1.2497770755108011e-05,-3.312727788959769e-05,1.0003758936669722e-05,1.5543027610399374e-06,9.339080445951085e-06
VCLT,1.8971777891415292e-05,-5.224333584835874e-05,1.5750923404788716e-05,2.6535471919504547e-06,1.6303274463159177e-05
LQD,1.4945911719749708e-05,-4.016943341400444e-05,1.2181512237839973e-05,2.0006021060331425e-06,1.1965448948456983e-05
HYG,1.90468545098417e-05,-5.0221998855578015e-05,1.6108027693291734e-05,2.1852495650540305e-06,1.2176093559126795e-05
SHYG,1.5854086477905482e-05,-4.1763828273643926e-05,1.3588965793470242e-05,1.8758622283952754e-06,1.015328815648455e-05
MBB,8.958007921931734e-06,-2.2988632555496648e-05,6.509445377029131e-06,1.1822002853219136e-06,7.283662927570561e-06
VMBS,9.518694683670993e-06,-2.4590263294999085e-05,6.954568585702203e-06,1.1985671339605173e-06,7.283390935988152e-06
AGG,8.926912275718484e-06,-2.347269804969811e-05,6.9218696093030175e-06,1.1595504204317096e-06,7.3482520117932185e-06
BSV,3.46717584587642e-06,-7.97562239970957e-06,2.3652315522738707e-06,4.967287126370488e-07,2.849913346861828e-06
BIV,1.0004675739316148e-05,-2.6094546095248236e-05,7.793318726380063e-06,1.2887235824555422e-06,7.975318894452427e-06
BLV,1.672997913665652e-05,-4.716499170514354e-05,1.3664611986469959e-05,2.2058569585556158e-06,1.4843464222274799e-05
BNDX,6.74009979683836e-06,-1.920832778321644e-05,5.630070442429707e-06,7.082489071659198e-07,4.733435058074908e-06
EMB,1.9876881916755987e-05,-5.016533810332758e-05,1.567394604769455e-05,2.3614770588287868e-06,1.3594213230977834e-05
GLD,3.6939920599901676e-05,-0.00010192810302691117,3.344376716560755e-05,4.526958208194628e-06,2.3387085230812657e-05
SLV,2.1775276135312882e-05,-5.2842503006641595e-05,1.8895238811486172e-05,3.554935071887426e-06,1.4743326714181655e-05
USO,-3.419084229965452e-05,0.00011747168865071099,-3.7028999775928866e-05,-3.967312976308895e-06,-3.200339183036924e-05
PDBC,-1.0648153105749667e-05,4.337404264318154e-05,-1.3647605041628332e-05,-1.1172774056441116e-06,-1.2516829981613726e-05
VNQ,4.829005986547719e-05,-0.00013468886812691275,4.334713221917577e-05,4.740249962585427e-06,3.4578523216239364e-05
VNQI,3.9702731116398244e-05,-0.00010579320406664689,3.3551437659935485e-05,4.533597989563592e-06,2.534704062838366e-05

key = 9

,0,1,2,3,4
DIA,-1.1882374945852424e-05,3.9146707185905485e-05,-1.2199549050830245e-05,1.8775120854243708e-06,-7.741978921159622e-06
SPY,-4.469368383798582e-05,0.0001239459497132619,-4.2181677299409836e-05,-2.0388691671716565e-06,-2.7700894400910724e-05
VO,-3.883099132147937e-05,0.00011178046557397205,-3.767523938952154e-05,-8.50033000918773e-07,-2.3214777484370557e-05
IJH,-4.734526955993381e-05,0.00013674403615597262,-4.61783605832857e-05,-1.1556070089813243e-06,-2.8531839725605262e-05
QQQ,-8.470399031848267e-05,0.00023318097711789155,-8.056098985777246e-05,-5.8621554579250735e-06,-5.345026718619897e-05
IWF,-8.088118398956638e-05,0.0002206977561529285,-7.609617575673696e-05,-5.5705325772509625e-06,-5.089322212481963e-05
XLY,-6.613194258575651e-05,0.00019079802409664693,-6.614102614892218e-05,-3.92731272495755e-06,-4.426004521685263e-05
XLP,8.258284508053682e-06,-1.574094991827765e-05,6.57223751121217e-06,3.028769824743391e-06,2.5172019579499377e-06
XLE,6.276771705452554e-06,-2.5477229748480694e-05,8.078279712474131e-06,-1.7365473790579782e-06,6.004822332527758e-06
XLF,1.0885918198588566e-05,-2.4552304032911644e-05,1.0057083500863654e-05,3.678938745028692e-06,9.3901259841494e-06
XLV,3.217072334297906e-06,-2.0882125943091547e-06,2.7814270775137746e-06,4.150368384990956e-06,5.134455708333903e-07
XLI,-2.2689854404958553e-05,6.74470510007574e-05,-2.2052187602445855e-05,7.595921207994157e-07,-1.3496416299223691e-05
XLB,-5.721896020672076e-06,2.5869147185774042e-05,-7.590437014291703e-06,2.6128606072720318e-06,-4.493012627474082e-06
XLRE,-3.630568229000276e-05,0.00010528705693436332,-3.474859743362995e-05,4.665662565295351e-07,-2.0529550636818398e-05
XLK,-0.00010406185791908269,0.0002823284074090532,-9.723322013672474e-05,-7.208073485343916e-06,-6.406880022015025e-05
VOX,-4.5753015409316313e-05,0.00012718140858009104,-4.380229494702461e-05,-2.891855839358238e-06,-2.9080806302367958e-05
XLU,1.4632087384254e-05,-3.992697768343041e-05,1.5089214557267045e-05,3.055925976292216e-06,1.004550868864766e-05
GDX,-6.179963225790621e-05,0.00016874644851082966,-5.738211625141951e-05,-3.178615695171311e-06,-4.115139044569802e-05
GUNR,-1.2525111411704194e-05,3.370132953910609e-05,-1.2087549099953564e-05,-1.7523672531810063e-06,-8.781734105986238e-06
IXUS,-4.789573737572151e-05,0.0001312031402155714,-4.5152761025751623e-05,-3.277920249411058e-06,-2.9852771116346796e-05
IEFA,-4.7255674328889854e-05,0.0001300689507760272,-4.444321361911505e-05,-2.6505305870021358e-06,-2.9576346529608823e-05
EFA,-4.648965719965569e-05,0.00012836750042806926,-4.3863120542963296e-05,-2.562944567827751e-06,-2.9211641412427988e-05
VGK,-4.9285530213825156e-05,0.00013426614009152878,-4.6195680870311866e-05,-3.4291809630445656e-06,-2.9675824672232154e-05
VWO,-5.474161166274452e-05,0.00014573589527661936,-5.0942208299377605e-05,-5.485949544667836e-06,-3.278488945473472e-05
IEMG,-5.690472735291734e-05,0.00015347127424523483,-5.36640252532431e-05,-5.500348551738159e-06,-3.556064157611429e-05
SHV,-1.1926934522584948e-06,3.2583775569842467e-06,-1.1367119807560134e-06,-1.0304659384082911e-07,-7.527404118119019e-07
BIL,-1.162751320343569e-07,4.0645138626056103e-07,-1.392580932616996e-07,2.5150772358639643e-09,-1.1420050352211699e-07
GBIL,-1.5039786669461496e-06,5.061337976149662e-06,-1.7525861997216432e-06,-7.905165810052424e-10,-1.2397538995851438e-06
SHY,-1.1711039724475738e-05,3.159097916144472e-05,-1.0916539111647533e-05,-8.862093139085272e-07,-7.35862869655985e-06
IEI,-2.4896642926156155e-05,6.814573517445935e-05,-2.3492819120019858e-05,-1.6945316734154488e-06,-1.586051430179254e-05
IEF,-3.4089684818440736e-05,9.475277955833016e-05,-3.2607496261125646e-05,-2.066935140126203e-06,-2.2327962354584427e-05
VGIT,-2.647828247305113e-05,7.282699713192e-05,-2.5091042604699676e-05,-1.7385986387995094e-06,-1.703539477526005e-05
TLT,-5.6432842178630264e-05,0.00016199658868883905,-5.570592816620013e-05,-2.7544868712305577e-06,-3.8737955841188357e-05
GOVT,-2.8452845089975295e-05,7.929989912223786e-05,-2.734413954110253e-05,-1.7813040708600774e-06,-1.872372208922724e-05
MUB,-1.3001690407975993e-05,3.699789685317775e-05,-1.2611650940215082e-05,-5.129854665838905e-07,-9.140142843323952e-06
SHM,-4.7659031792167525e-06,1.4072763572494382e-05,-4.797338861498989e-06,-1.2419103112754327e-07,-3.315664850969322e-06
VCSH,-1.660244195066181e-05,4.517539772279125e-05,-1.5562265562254303e-05,-1.14768923900285e-06,-1.0528256006470322e-05
VCIT,-3.4041657306241955e-05,9.403300439752205e-05,-3.241496361156491e-05,-2.2330206921776704e-06,-2.219389180702579e-05
VCLT,-4.996363520753621e-05,0.00014133545136951173,-4.8381585782602177e-05,-2.3600948382089586e-06,-3.385877080608816e-05
LQD,-3.9496753703180694e-05,0.0001101955920668085,-3.784124916340454e-05,-2.2363795230932785e-06,-2.6214506934783088e-05
HYG,-2.5840566493986313e-05,6.955068137471203e-05,-2.3823250651316362e-05,-1.7096036845816513e-06,-1.591080359239163e-05
SHYG,-1.740900686433955e-05,4.655154610963377e-05,-1.5835216238711463e-05,-1.0271954973582286e-06,-1.058950479237951e-05
MBB,-3.9146504618074825e-05,0.00010796467585307314,-3.736987200334435e-05,-2.8025427094441134e-06,-2.5621807749292957e-05
VMBS,-3.9836790521932483e-05,0.0001095966682441787,-3.8004885246365135e-05,-2.9964774209984387e-06,-2.606884451692812e-05
AGG,-3.082391492185127e-05,8.556683879049255e-05,-2.948401141785011e-05,-1.9415285494100436e-06,-2.0150787530607145e-05
BSV,-1.6439797972401298e-05,4.465103695360442e-05,-1.5422927377271305e-05,-1.200840761184534e-06,-1.0408713146474268e-05
BIV,-3.24704365665713e-05,8.978260859612474e-05,-3.093388650266264e-05,-2.0843973421022748e-06,-2.1093597621961127e-05
BLV,-5.309820848047439e-05,0.00015088063130750377,-5.184800773975011e-05,-2.728861373173116e-06,-3.6076066936568774e-05
BNDX,-1.547044163784099e-05,4.3555495419615805e-05,-1.5078782126955866e-05,-1.029900499464873e-06,-1.040950578753538e-05
EMB,-4.955759561793891e-05,0.00013391636030958312,-4.617295489384689e-05,-3.61334543863465e-06,-3.082231930174839e-05
GLD,-1.1240188966308197e-05,3.079332059285604e-05,-9.852459299898256e-06,2.8243801653326466e-07,-7.702410520693447e-06
SLV,-1.031744043800473e-05,2.3239292491080766e-05,-7.1371254747521844e-06,2.9647505412256176e-08,-5.610053398050895e-06
USO,-4.018168760324457e-05,8.341588469561115e-05,-3.146618469727098e-05,-9.85080185908814e-06,-1.875747079818738e-05
PDBC,-3.6291594948885705e-05,8.385341253983932e-05,-3.0431135796108313e-05,-6.5580702966353355e-06,-1.9567850483916885e-05
VNQ,-3.698957916091468e-05,0.00010740056951439934,-3.552769800334854e-05,3.751581756643342e-07,-2.1165726110018166e-05
VNQI,-5.710740983462303e-05,0.00015471341046698178,-5.315512558247977e-05,-3.9050114605682544e-06,-3.593333913772012e-05

key = 10

,0,1,2,3,4
DIA,5.5422865893980506e-05,-0.00014676910844801594,5.6912298352632686e-05,7.202690097338184e-06,3.829795988129479e-05
SPY,6.398443630598215e-05,-0.0001626315826044543,6.260817154602507e-05,8.382521865861198e-06,4.213811995120181e-05
VO,6.94020087383721e-05,-0.00017879616113850944,7.012853235132825e-05,9.873323724943111e-06,4.898979313874335e-05
IJH,8.447774955029866e-05,-0.00021827417354989734,8.588500006480047e-05,1.202512596877806e-05,6.0762021438324544e-05
QQQ,7.841669992043073e-05,-0.00019506749330991017,7.604265480021543e-05,1.0548654835612789e-05,5.187672092529644e-05
IWF,8.219845809943076e-05,-0.00020501621281828736,7.888421345108912e-05,1.0609951325372971e-05,5.310240641690332e-05
XLY,4.864834717166597e-05,-0.00012314706851931464,5.1005666718898566e-05,7.1386572706170975e-06,3.645709894365427e-05
XLP,4.0078440906523664e-05,-0.00011188329389562999,4.304104859373043e-05,4.090220183327924e-06,2.967233804901149e-05
XLE,-1.8212704685854192e-05,4.9679701504509955e-05,-2.0365129509227665e-05,-2.402690118524441e-06,-1.205603130725709e-05
XLF,3.6593060771227636e-05,-9.757022555699427e-05,3.7812936041822655e-05,5.674577760608122e-06,2.4997119451123446e-05
XLV,6.946822454622788e-05,-0.00018699814620218674,7.074001741483294e-05,7.798587693018955e-06,4.583894658503077e-05
XLI,6.704478077158407e-05,-0.00017533710042170165,6.801445188696015e-05,9.026014800816127e-06,4.695987864809513e-05
XLB,5.726023892921553e-05,-0.00015502229497327724,6.130080824659647e-05,7.648054401034111e-06,4.373287274060013e-05
XLRE,8.428160859704783e-05,-0.00021711825273145477,8.422669448814688e-05,1.1924310235088468e-05,5.6833724245145135e-05
XLK,0.00010879769898597267,-0.00027031621733558745,0.00010367995486993957,1.4358095070717036e-05,6.968423659271805e-05
VOX,5.1772072082252797e-05,-0.0001313388613323193,5.132033409619005e-05,6.868629304592125e-06,3.600048676839737e-05
XLU,2.9921322956850618e-05,-8.0379999640353e-05,2.907856670605436e-05,3.255276793297978e-06,1.7433764510218865e-05
GDX,0.00011453213341839898,-0.00029728874359479055,0.00011265106525227943,1.2849298693490857e-05,7.75741894219667e-05
GUNR,8.402671614274676e-06,-2.216308669906523e-05,8.931580739176183e-06,8.047517552220008e-07,8.448897499705898e-06
IXUS,6.212224063783512e-05,-0.00015820317081298758,6.117714575174376e-05,8.06195217114799e-06,4.356158062294985e-05
IEFA,7.118170664304784e-05,-0.00018229850107036454,7.011283803204024e-05,9.046028966312306e-06,4.888242335822497e-05
EFA,6.997097172538689e-05,-0.00017939795664250691,6.911606401537625e-05,8.908035651015265e-06,4.827190345881238e-05
VGK,6.0184267459301646e-05,-0.00015157398616630398,5.864235632543065e-05,8.21786213141475e-06,4.148611731199372e-05
VWO,4.577579158616635e-05,-0.00011233093726585137,4.368865842148918e-05,6.452186691861025e-06,3.31555556668206e-05
IEMG,4.8262457095607295e-05,-0.00012029185251785591,4.7086588655999314e-05,6.433580163244641e-06,3.5795401978624146e-05
SHV,7.934758423652792e-07,-1.9275055576977607e-06,7.642735172275664e-07,1.1175734048757035e-07,5.479433736357616e-07
BIL,2.523646069862292e-07,-7.165420934865831e-07,2.9616640288632364e-07,2.657240391943498e-08,2.2897664342466905e-07
GBIL,5.475953037219914e-07,-1.6460891998030386e-06,9.085155858081836e-07,1.092524382445233e-07,6.965817730039416e-07
SHY,1.1648077514878667e-05,-2.895031341240372e-05,1.1045675991260097e-05,1.4579662779595918e-06,7.443754749324055e-06
IEI,2.6623761474528735e-05,-6.692532131979136e-05,2.5774563800736343e-05,3.3643629143319114e-06,1.7539551858411513e-05
IEF,3.88896728921722e-05,-9.897123832878374e-05,3.837698774779636e-05,4.829330371482479e-06,2.6274537647663802e-05
VGIT,2.907641045866051e-05,-7.343135790741828e-05,2.8336184808570703e-05,3.6428841829355715e-06,1.9327747900576465e-05
TLT,6.438723331327898e-05,-0.00016651215676174948,6.585661125931769e-05,8.016396688130223e-06,4.56760705280722e-05
GOVT,3.0234107511035023e-05,-7.682473308402508e-05,2.99432493724088e-05,3.7842536349372077e-06,2.059222906111643e-05
MUB,2.1261989273479658e-05,-5.563110870426786e-05,2.146828731525485e-05,2.405142407710298e-06,1.47763287678882e-05
SHM,6.640212855567289e-06,-1.7366435553339526e-05,6.900118850456646e-06,8.489052100821844e-07,4.767585514541275e-06
VCSH,1.879665744113412e-05,-4.733337584085541e-05,1.812962733713246e-05,2.339175725032184e-06,1.2352235835588444e-05
VCIT,3.8507823568345806e-05,-9.790127252170352e-05,3.788136703838102e-05,4.753694213580524e-06,2.618148681882749e-05
VCLT,6.803094891953756e-05,-0.00017591776733049387,6.829806629921396e-05,8.164549504624292e-06,4.683536495776237e-05
LQD,4.98369636965056e-05,-0.0001278544291241039,4.947303772691881e-05,6.0354659429719885e-06,3.399612707903903e-05
HYG,3.683265095852475e-05,-9.346715799344002e-05,3.55234153310762e-05,4.5785049196752284e-06,2.4464156122904096e-05
SHYG,2.950365662490873e-05,-7.525984352409223e-05,2.842263743890481e-05,3.6051822063006326e-06,1.9432845486255592e-05
MBB,3.7911867097332625e-05,-9.564610492391007e-05,3.71743898337824e-05,4.696753844517436e-06,2.5733051109690633e-05
VMBS,3.685707262520556e-05,-9.277623209351485e-05,3.6093128122162925e-05,4.558782320587314e-06,2.5173793814210675e-05
AGG,3.3923545770280024e-05,-8.616825392893954e-05,3.3455093275330484e-05,4.2343342417528694e-06,2.2983936051003723e-05
BSV,1.6516962348806298e-05,-4.122358327953315e-05,1.5810990683775232e-05,2.078513314713227e-06,1.0710381497934582e-05
BIV,3.6057441946782465e-05,-9.144542743715359e-05,3.5408089679547544e-05,4.500045671679326e-06,2.430175440535341e-05
BLV,6.380458171927388e-05,-0.00016465497846675567,6.453321907825807e-05,7.822306193094212e-06,4.4632429412194085e-05
BNDX,1.5834141128681235e-05,-4.064910812359329e-05,1.6056693587232712e-05,1.976011130692888e-06,1.148970458087867e-05
EMB,5.486006542239888e-05,-0.00013735325124996438,5.2519652724888736e-05,6.978447171198399e-06,3.592633555116878e-05
GLD,5.2267638393675894e-05,-0.0001383457557169703,5.2011518445348955e-05,5.723907538037343e-06,3.6048356174747916e-05
SLV,5.0997355216658855e-05,-0.000131934583413201,4.7864037873399025e-05,5.373869586652839e-06,3.104169925537307e-05
USO,-4.946165249565955e-05,0.00014887476246569048,-6.088319264976982e-05,-5.744622300340024e-06,-4.213140274257147e-05
PDBC,-9.1780871957152e-06,3.591926707115767e-05,-1.6098639269233693e-05,-1.1414858328905982e-06,-1.102542913003911e-05
VNQ,8.320800907269409e-05,-0.0002143899744831451,8.328192545260015e-05,1.1769319666390653e-05,5.625272436508942e-05
VNQI,7.692242348969445e-05,-0.0001956785318073417,7.47106554636574e-05,9.457965768737488e-06,5.191925748346977e-05

key = 11

,0,1,2,3,4
DIA,5.370544577485058e-05,-0.00016162405187617132,5.219362728327763e-05,4.158414326784157e-06,2.95023474885312e-05
SPY,3.8645434094266114e-05,-0.00011662403140293806,3.750072637873078e-05,2.925650979058559e-06,2.0231698302688948e-05
VO,7.530593455494127e-05,-0.00022159154167905105,7.35224439543954e-05,7.441173057973395e-06,4.1794530295016103e-05
IJH,9.647357786353486e-05,-0.0002840646812026889,9.422035359324526e-05,9.868977273665297e-06,5.363332527278292e-05
QQQ,5.4167290374408503e-05,-0.00015421937315284563,5.0872425085920934e-05,5.021650585861745e-06,2.8211054061183137e-05
IWF,3.734651108172498e-05,-0.00011081037716964609,3.533463064472693e-05,2.7676074753426076e-06,1.836401835240065e-05
XLY,9.09274098142673e-05,-0.0002467811650344624,8.367459688058138e-05,9.847843219985241e-06,5.010924097717368e-05
XLP,3.2597187375866836e-05,-0.00010574243404709782,3.163253481338288e-05,2.0072996382645762e-06,1.724774987961915e-05
XLE,-4.148821541231019e-05,0.00011149168632949578,-3.730436697162887e-05,-3.002826444570566e-06,-2.300171668419565e-05
XLF,4.913417781417918e-05,-0.000147738596784288,4.939513042088745e-05,4.079216551262575e-06,2.8430974931085268e-05
XLV,3.427875630039547e-05,-0.00011583368861642357,3.395600315153491e-05,4.6519950132403214e-07,1.757938960140742e-05
XLI,6.19646391805767e-05,-0.0001882081732283348,6.11735925171325e-05,5.498574183589429e-06,3.41551823918659e-05
XLB,8.141287416456781e-05,-0.0002426039000124552,7.922793289109061e-05,7.91623275693487e-06,4.557494013105677e-05
XLRE,7.908102876149167e-05,-0.00023510043005765946,7.775312706014397e-05,6.793532932003059e-06,4.386335100338651e-05
XLK,4.586566666809216e-05,-0.00013817933429811967,4.434107986498931e-05,3.3779287180343502e-06,2.2647215144631296e-05
VOX,4.1392631373745304e-05,-0.00012157689441603412,3.9678591765393105e-05,4.137984237955219e-06,2.2010487226741013e-05
XLU,-5.639688269117789e-06,3.1400711668340734e-06,-3.5811665300539573e-06,-2.580984559835785e-06,-3.7840982511943026e-06
GDX,2.6248978654904013e-05,-0.00010295994338781546,2.7125261370333734e-05,6.461442368231801e-07,1.0617650459010781e-05
GUNR,5.835718031909235e-06,-2.055455849188956e-05,5.971637723185313e-06,1.466043020989693e-06,2.804938635116957e-06
IXUS,3.7942183186789404e-05,-0.00011826776515865064,3.769119950344019e-05,3.942308693948208e-06,1.9846564499162193e-05
IEFA,3.920418751622516e-05,-0.00012395620250903064,3.8956511782618256e-05,3.471917640889808e-06,2.0279722922262187e-05
EFA,4.095425389672354e-05,-0.00012839916679162976,4.052052800933553e-05,3.6940808559263237e-06,2.1314993311348165e-05
VGK,3.86096331788563e-05,-0.00011835574388417346,3.856919171115301e-05,4.088916735682442e-06,2.0553345270396923e-05
VWO,2.47586481304776e-05,-7.815287920690665e-05,2.5703815565288583e-05,3.923579079046721e-06,1.2943823909184836e-05
IEMG,3.060962195017244e-05,-9.445862460083427e-05,3.054361514274205e-05,4.46166377170757e-06,1.5878897760018387e-05
SHV,6.553115380755479e-07,-1.8112606582323686e-06,6.116658636503817e-07,7.897054773752536e-08,3.4403257917160313e-07
BIL,5.279177828444567e-07,-1.5229127356631914e-06,4.903465726531712e-07,5.7295009945143666e-08,2.886175679993561e-07
GBIL,5.605446091898906e-06,-1.4766429481161374e-05,5.051980771004229e-06,6.042044139167407e-07,3.156855973829997e-06
SHY,2.9868449811864065e-06,-9.55118468372811e-06,2.8589628972121115e-06,1.5414011811607555e-07,1.257021053150914e-06
IEI,1.2545482787483368e-05,-3.77859828036205e-05,1.1903847012520393e-05,9.747404990575174e-07,6.177675523630868e-06
IEF,2.4067284679580058e-05,-7.120535023774762e-05,2.258012262074349e-05,1.987953873381023e-06,1.2244852169134632e-05
VGIT,1.4948340490331354e-05,-4.481706083916091e-05,1.4124565914556387e-05,1.183333039910937e-06,7.440437979964719e-06
TLT,6.601472880209732e-05,-0.0001880287157089617,6.1033537334919916e-05,6.109108268851978e-06,3.506886993884601e-05
GOVT,2.1056021787269654e-05,-6.120646506985429e-05,1.9614774177236145e-05,1.8498876354201114e-06,1.0827009213890815e-05
MUB,1.2243796556077594e-05,-3.807547952175937e-05,1.1520155767007066e-05,8.625594436027763e-07,6.104842948889737e-06
SHM,8.118444036699627e-06,-2.3114819434311556e-05,7.564577689394729e-06,7.481870070412508e-07,4.398843950671906e-06
