
key = model_output

forec_score

key = forec_score_dict

key = asof_time

2021-12-31

key = (52, 'projection_coefficient')

,1,2,3,4,5,6,7,8,9,10,11,12,13
GOVT,0.0921103704914004,-0.3358346646629033,-0.3847426328443118,-0.5591830297234738,-0.6496961032340457,-0.7826507068557329,-0.8360893141330225,-0.8237409432739947,-0.8119902895311315,-0.7324915407035398,-0.6569749847915196,-0.5348370306984386,-0.597861070854476
MUB,-0.05480369536417391,0.009890151720018153,0.02059406192010984,-0.05644257599691205,-0.15036370266763954,-0.17698183773702328,-0.19823581695066742,-0.22190311984656538,-0.20812545313216022,-0.26780308849776757,-0.3901478094194593,-0.5100095189010985,-0.6206879365085114
SHM,-0.24592969512106294,-0.2866214491911451,-0.25692568582861486,-0.21498807778136386,-0.41458492377045575,-0.4366541152819656,-0.5208359751988487,-0.5746820465830494,-0.5920883653056677,-0.7395957420624255,-0.7743197637576261,-0.8836411006953655,-0.9251713499588105
VCSH,-0.024293427348793306,-0.2118353159054092,-0.2289366619631074,-0.38687725802303075,-0.4942908526728007,-0.5986552432875587,-0.6649359640584908,-0.7250928401696227,-0.6962746828865257,-0.7306198526883179,-0.7846211481540037,-0.8114815183987631,-0.8764731986124952
VCIT,-0.11600014058717109,-0.2405873727233075,-0.1512101021543462,-0.072550766298523,0.0645893272883983,0.12457297742820361,0.09722130107136127,-0.03385296027579146,0.055179894669787566,-0.19142540248828124,-0.2690089356166587,-0.3201855318152986,-0.43562822687119584
VCLT,-0.20931256435736217,-0.25898164532458534,-0.21605273053163523,-0.232793321249219,0.006501290504467318,-0.04371562848335684,-0.06402060682327447,-0.15620071351037718,-0.1378476181047798,-0.02953672427708002,-0.0661107693363457,-0.1992046583983437,-0.639371948912996
LQD,-0.1921375140095474,-0.5162687479522401,-0.4502784598902529,-0.3952793723528969,-0.20888660809240187,-0.36582533502568143,-0.40230275556724804,-0.47201476054449193,-0.7108729675870599,-0.6579715191331005,-0.6127672372629592,-0.5702438576174081,-0.7711519221071258
HYG,-0.16382959245694956,-0.13970238781828404,-0.06028774668587966,-0.07398401447981687,-0.012585760761154734,0.0377805140000112,0.10772713778727204,0.0647718791785602,0.023178281084317503,-0.02562802826730598,-0.03376006663981686,-0.055742618277189904,-0.07534405413202694
SHYG,-0.16077511335411684,-0.05321345034979499,-0.05587890957554924,-0.055272663966680714,0.06513073393275162,0.19225679245057428,0.3452873140910246,0.3566569865227852,0.3453669276422546,0.3379524873057965,0.3232446738241678,0.3277920854594803,0.3727926486627835
MBB,0.2416125055521098,-0.07539960429755892,-0.06540509072699936,-0.10923465193739594,-0.11730578498474716,-0.12674316455418902,-0.1113857410953885,-0.17420775389044055,-0.13791449718166865,-0.1396439065666059,-0.042998098376705256,-0.016466048334083355,0.11907557924449981
VMBS,-0.06031072208894174,-0.29178783417627197,-0.24242746455692887,-0.07723138777427689,-0.08493944454191803,-0.048178452792658276,-0.024563508246402615,0.05530245028111895,0.058597051601536755,-0.13958754823571143,0.001779296518226605,0.026095619372181588,0.026985804480780123
AGG,0.0975358143959384,-0.33189865957323633,-0.33134210260408303,-0.4987741996056596,-0.6296354788365851,-0.7792007937435599,-0.8279084404659789,-0.7949392579098438,-0.6263280496665341,-0.48465709723673833,-0.49801042098940373,-0.4137804323667274,-0.48025814624398594
BSV,0.14652660125453645,-0.16966669596868067,-0.047644228621234845,-0.0837542530910123,-0.03359948491431977,-0.0026990508479051226,0.08134196842279316,0.010519318499437038,-0.04274338414440804,-0.17252809759529888,-0.4558408030737237,-0.4889934041398399,-0.5737427990015592
BIV,0.2211389929212645,0.20146917954795593,0.30370024714364374,0.35750870018063624,0.4761032994334634,0.42160782592776813,0.3769733911276952,0.2607936730027804,0.40411447742595197,0.4772064142075535,0.5191272815980881,0.5355916154455184,0.49092991785914813
BLV,-0.05693920345191179,-0.1806678883854744,-0.20426050326226483,-0.15998361563283897,-0.47047872698392673,-0.43751306792896766,-0.39531914506911364,-0.3366312054985386,-0.15110487545651113,-0.012713727616990246,-0.027924508073371327,0.07294536176770852,0.2087557770284554
BNDX,0.16023359682204646,0.22581899911177575,0.2153123530168409,0.0559707408200337,0.010358446647906843,-0.12942889182379505,-0.29598119101885134,-0.3792267910718592,-0.41558776671758324,-0.5367382867709202,-0.6310067381456039,-0.7089299077206983,-0.6918426926114053
EMB,-0.10703211428902078,0.07125424046677606,-0.05404208541658315,-0.174319485345614,-0.23463758704570634,-0.35584715627891744,-0.41069075331706345,-0.510453933859352,-0.6047114811600665,-0.6845864092362686,-0.7076317053426222,-0.7519298373486996,-0.7447317377610245
GLD,0.08000624487571015,0.09795889095148456,0.04031306164867689,-0.10668206720419288,-0.29402085623831126,-0.27042867361122197,0.17288124214061248,0.25064099878796975,0.15868347879119019,-0.08502586414277714,-0.41702068830773964,-0.4956358867157479,-0.3480683526974876
SLV,-0.1143764718309341,-0.21083719575572482,-0.2194879104818082,-0.139633962068204,-0.2186472558675286,-0.21067196871089494,0.05867247712241608,0.16624296368970365,0.009812062310255047,-0.13722259575327037,-0.42416372108265704,-0.3462979637166157,-0.16468824864415205
USO,0.019770905425564925,0.053165802401973467,-0.11937957611221141,-0.21962364868395026,-0.13153850912131904,-0.052507712433833245,0.03525400712744263,0.0919914794754811,0.16940387292514195,0.30178235616814164,0.437980157011566,0.5782518157507924,0.7150172030774025
PDBC,-0.16308210910760929,0.014581947761850955,0.030777644744484682,0.012118582717942566,0.0662355460456037,0.07344485901917659,0.1737203032447164,0.24726616005874127,0.3286945018314645,0.4495675597214799,0.5791947610884465,0.7080806086911007,0.8071085183182278
VNQ,-0.1487547807026706,-0.05660406884089817,0.1027731628023114,0.14682499670259253,0.31483129568294016,0.49343067672356883,0.5771194309892171,0.5939431212106268,0.5517820586474258,0.5713511488665519,0.6091721269252744,0.6079599015498528,0.7143572274573594
VNQI,-0.33324006480681384,-0.2512823756717658,-0.2582897027334106,-0.3295367178847915,-0.39858146710130177,-0.4201962145545533,-0.5192835689792558,-0.5964447558963638,-0.6908904451415047,-0.8903617215217269,-0.858294816358732,-0.7195348785565051,-0.6352482966061318

key = (26, 'projection_coefficient')

,1,2,3,4,5,6,7,8,9,10,11,12,13
DIA,-0.20103238028319373,-0.07138096242263868,0.07000128314462611,0.06491524289043764,0.1383168155409807,0.21808865853343834,0.31212695444129135,0.47524198221832514,0.5498292469600258,0.594067544561682,0.7152386322352989,0.6876383372269151,0.7239436793461514
SPY,-0.09401274255758871,0.06689521130827134,0.26241956933422456,0.34714504040697514,0.4430714660661721,0.5514998738712523,0.6441938152000639,0.7693479026473417,0.7984260382288421,0.8043536473942128,0.8479629112044542,0.823204316176889,0.8766265977158021
VO,-0.07700248298018139,-0.07072355302176433,0.18199241198823118,0.23514185263503304,0.23907454939144598,0.30791944112367053,0.47001590371636826,0.6517058608151343,0.7551456999920442,0.8231267980653256,0.88107704885942,0.8055104917350593,0.7875087792846457
IJH,-0.15328712405252506,-0.03015941464068521,0.09416005023143349,0.1395132064375441,0.16383713546963755,0.2065433166190017,0.36294065008778437,0.5216805820624166,0.6349237631110742,0.762726170068595,0.8255899884498117,0.7844059558721139,0.7571283406918904
QQQ,0.22153051516932698,0.4595180051805117,0.4464357861029665,0.4611334140986834,0.46828323941720656,0.5676402517984561,0.5924725078630456,0.7425711543071757,0.7745382415060366,0.7732282833148815,0.7884624747156284,0.7941775542009866,0.8388220784252284
IWF,0.180253986275156,0.3615495322905903,0.3687441753635556,0.46378925289433875,0.4490483653649965,0.5534998217961823,0.5743751715412566,0.7452011674509985,0.756759500756688,0.7466305259248955,0.7714728931931079,0.7844692562687675,0.8497719378613805
XLY,0.1816343706341961,-0.10257518536793858,0.14318376686914244,0.22779121037129607,0.3079201847466088,0.3628324305504587,0.5222806322663054,0.6354191098547008,0.7138824348277854,0.7599695955870721,0.7865256362193124,0.8092059572780087,0.8533279406162754
XLP,-0.22770081359572367,-0.157485522921857,0.032521625473032875,0.16902090891975352,0.26557097149202313,0.38671101098859506,0.3708372515593492,0.4865928330450326,0.4578379624702191,0.3986474407881634,0.4098722842908627,0.38937980706010683,0.5328616024756206
XLE,-0.004949072453894308,0.16525212146881263,0.27266108312392706,0.34378620804254195,0.3426099550286299,0.20988283962173437,0.32073062448927314,0.40091048756274206,0.4196041912082849,0.5636582795005265,0.6087225028513132,0.6585750610047699,0.7855670341469918
XLF,0.08790794978126573,0.10706065589632623,0.20045983974032017,0.2384219642275254,0.2440419004454426,0.24336634246619096,0.3136551326639074,0.40103498043077884,0.5028622188289427,0.6242327216873523,0.7697296019819659,0.7935153655788016,0.8120035877579957
XLV,-0.32429427186096277,-0.13856271010517335,0.09807370337129587,0.22022751288076714,0.19749188145835564,0.23902922493525786,0.23044084056079087,0.31263175611754307,0.24667683254199382,0.18017917943416525,0.21122390467155505,0.22830324839030394,0.3424632743163231
XLI,-0.0715365115721693,-0.02856700732494166,0.019768430711990286,0.0480958408873872,0.05287398691890378,0.024403533604875696,0.08685381549322622,0.17497346972489658,0.192338187135145,0.28922221842421236,0.45504516319323607,0.43245807429507965,0.525772223299732
XLB,-0.25028866746427086,-0.2923187912250845,-0.02119029366442917,0.20765699719580336,0.29628975568341137,0.2409701850301459,0.3016252743210068,0.4478078805039815,0.522407070365082,0.5718572399598024,0.6510865579737679,0.639911132880323,0.692481137471591
XLRE,-0.25558226676806367,-0.21862763808627877,0.0038518656527398343,0.1324394190986272,0.3462345411581858,0.5284674373506985,0.6121626930154267,0.5884254978550767,0.5216811844422191,0.5023352981766337,0.5731373723691815,0.5892100565731974,0.7022889719203759
XLK,0.13227672488230555,0.20158319006845365,0.29237229221731353,0.4714205729238408,0.4792986073997181,0.5979725849742117,0.6434959531616831,0.7747653105172662,0.760231939044018,0.7683328319591892,0.797670994650032,0.7973646349519663,0.8696186654467584
VOX,-0.07386145281751944,-0.12838668147639354,-0.3323813724041256,-0.4253811310644728,-0.4735591481406868,-0.5128842784969381,-0.5702830615566808,-0.628873971370338,-0.7069148155410556,-0.7536542365154374,-0.7512192515705541,-0.7587367050417299,-0.7561301878321787
XLU,-0.062371828521063044,0.06938270682520652,0.13881315085884316,0.2042947585303855,0.3178688849882571,0.3067722867324087,0.3215870040763542,0.3633157877677408,0.5165068438934851,0.46648216645357327,0.4415987512399596,0.43379893972832045,0.5146520030254281
GDX,-0.1503393299457027,-0.22795088806937847,-0.1566102822928136,0.0652668423452699,-0.06434175573000761,-0.07250761739872054,-0.129454660138936,-0.007521129645168123,-0.0013852272901029236,0.01029375876428258,-0.11724622854809111,-0.24342044669336765,-0.15336241022046831
GUNR,-0.04363484479175777,0.161745919549469,0.2834060788660901,0.21410429068477338,0.20270369304624308,0.18375335743331828,0.31932756194868017,0.371567381281768,0.46779240976966124,0.6619858382437707,0.7681822935059518,0.8066631618581254,0.8847593044330417
IXUS,-0.3376560009504139,-0.47088871864216286,-0.23653958628761357,-0.1933113139185897,-0.2565968804363777,-0.351474124200947,-0.35415419937683845,-0.307991000696369,-0.45408407961311553,-0.5456856922691653,-0.4395529788862162,-0.37821981688996803,-0.3579548630029541
IEFA,-0.3519875471901044,-0.3890852601161744,-0.17155774453637812,-0.16852392878609487,-0.19436138146120938,-0.25161872265552326,-0.27243609305603483,-0.25175695376931073,-0.3772350243793595,-0.4260903992011566,-0.3512531151581564,-0.3444182179201226,-0.3350590473274969
EFA,-0.335654502379003,-0.3712362079193186,-0.10638273133089612,-0.1251901774954058,-0.17844508052380587,-0.2433830901563822,-0.2603653201817758,-0.22253012252864182,-0.32872912901527923,-0.37383392272621185,-0.28437897462116807,-0.2804207267705388,-0.2851365882936815
VGK,-0.28236878712093594,-0.24438667378632944,-0.06075068194357807,-0.09700515454913274,-0.18617501949596008,-0.2427472498760001,-0.2577498946169386,-0.2439524943559938,-0.36610129711123923,-0.43648362741657587,-0.2646524455667722,-0.2279235071773044,-0.20181353727388696
VWO,-0.1084510739950308,-0.1948526208688502,-0.18451212282116644,-0.29998345465364745,-0.274498670891957,-0.37457123889668403,-0.338373496249508,-0.2874674408227336,-0.3741611797477876,-0.5777991868708756,-0.5340036065525889,-0.4773245706085461,-0.5359755071736596
IEMG,-0.1285761824335968,-0.1712510502457947,-0.25516843120608146,-0.36025001863059986,-0.44453608763980385,-0.5606490644884202,-0.5208179623803508,-0.44277054653446757,-0.6069708604516088,-0.7583674857263863,-0.7211732501825439,-0.6755504887555076,-0.7062565009411493
SHV,0.4759799074573865,0.14769513457652078,0.3306658323702329,0.2902273594650504,0.36454272020225703,0.42970486631250016,0.2868695555287055,0.39635816707879207,0.37440760176355187,0.30189729445076713,0.34377306083524894,0.1511707271912749,0.3595631379193716
BIL,0.22861597124813032,0.24931903782280435,0.42601826598686227,0.5015599230928591,0.6807033173808891,0.7512780752437619,0.8454483989752969,0.8208215607111788,0.8541690951233486,0.8897060313057741,0.9139669195690254,0.8784900669801043,0.9305458176304211
GBIL,0.17977219784384407,0.15732706835991117,0.3644080524063208,0.45636303460215094,0.5102631088344514,0.5592092820194896,0.6287130931309807,0.7773948652635634,0.665443617441025,0.6313504189316332,0.7103930824798654,0.8133355977467415,0.7085177036714834
SHY,0.16854048519525378,0.33538005498051815,0.3420374768629998,0.47056284192136916,0.2281998074838454,0.14903759444452827,0.49250236684823867,0.5534722561201613,0.31567581506521547,0.34332638375334185,0.3922748788062609,0.26896614012714765,0.0758441501940817
IEI,-0.05591461417077033,0.006326026048800472,0.15263377670886477,0.07800366153561844,0.077917499769181,0.11277972679115932,0.08240636808323328,0.0927035690938299,0.1831324980875267,0.19476423008646088,0.19301617508595767,0.19396218970487558,0.21452754230375098
IEF,0.31949817407594605,0.09300369721521026,0.16049063672875044,-0.05343210766185522,-0.18672865523047563,-0.3409500390960367,-0.5157607678470885,-0.5848240897243193,-0.6770885172622151,-0.7221209297268838,-0.7774657629608527,-0.7553675808958406,-0.7730150706851433
VGIT,0.1713372842121776,0.25844358709313503,0.3938126984587191,0.36951873224473747,0.4616735853574795,0.42516563539551133,0.3403431985806881,0.24292144590391507,0.3803132204345136,0.4654248078630742,0.3659688034786895,0.3219683214658416,0.3239461183611299
TLT,0.06336441137238388,-0.28802774737779846,-0.26156215043611925,-0.32420921923689067,-0.41724117657748916,-0.4710486393151735,-0.4540300574027906,-0.3513125556805185,-0.2740753603958001,-0.17931425175002275,-0.01014262930566026,0.1321442388005961,0.32309985037056527
GOVT,0.08844384138634208,-0.3443546005927479,-0.3884881200493954,-0.5642307621376709,-0.6510251668954316,-0.782050672399097,-0.832523043502148,-0.8200786488836309,-0.812350374168757,-0.7339085946523354,-0.6588543128497564,-0.5363640647274,-0.6042956096548955
MUB,-0.038205001694295984,0.043191253813374006,0.061281796565252004,-0.011187569391461632,-0.10323413023928368,-0.12993937455422844,-0.1506321804417923,-0.1719055675904528,-0.15632028637092266,-0.2181599691902882,-0.3465411573657014,-0.471847671035869,-0.5915981216409604
SHM,-0.2525594343977645,-0.27458816936145736,-0.23777330913101125,-0.19561647149549216,-0.41463046908211043,-0.45504034479292715,-0.522757881754885,-0.5732451373504596,-0.5916603450560447,-0.7422716006288462,-0.7757573914168691,-0.8836521848064001,-0.9240397721504221
VCSH,-0.01890200664453752,-0.23162718937133334,-0.2433648504223795,-0.40773757700691665,-0.516968983045855,-0.6192578808901467,-0.6846325698051752,-0.7433069752216646,-0.7111994920448705,-0.7441590235999089,-0.7963748670122017,-0.8211411168348238,-0.8814791304478594
VCIT,-0.12427237499365076,-0.27383426860035387,-0.18348728122216845,-0.09348124368049719,0.037453304728063186,0.09820388563918359,0.06748080630335802,-0.06388160465799403,0.045345069596574375,-0.19815649835846702,-0.2688469248081424,-0.31801403101839076,-0.4273922095816666
VCLT,-0.23831879790844407,-0.30103851218957933,-0.2541403144849346,-0.2538070070361175,-0.012171852116888131,-0.07073076160418953,-0.08948582377660742,-0.174889058077854,-0.15388572953838253,-0.03900994716202353,-0.07517364186549481,-0.1973624999276536,-0.6340195178472811
LQD,-0.18892393725923856,-0.5402901390072857,-0.4659355274740999,-0.4015123150387987,-0.22002980561415456,-0.3892760977934088,-0.41334482986834914,-0.4778145698364987,-0.7065469427370492,-0.6561853129800664,-0.6159926105921988,-0.5685370149170834,-0.7775171174275212
HYG,-0.15006824534174118,-0.1414379961406008,-0.058762770317431275,-0.07361374128699978,-0.011265544249378845,0.03361278989707048,0.09213954770253524,0.05153092740059617,0.017395752331911703,-0.03034178454534073,-0.03563382258882934,-0.052813016775831396,-0.06950580807775911
SHYG,-0.15614300977398518,-0.05301697540869426,-0.06249486346275785,-0.06483696374163768,0.04872322700977296,0.17471161053658987,0.3147385530826577,0.3282075460360991,0.32435483396751713,0.3198421670232596,0.30897209121494773,0.31776421484969636,0.3657214917293354
MBB,0.25531750474652987,-0.10528713134828531,-0.08787512444316695,-0.13864441760367843,-0.15731729919857526,-0.16741188039373087,-0.15502689918599025,-0.21475600596055586,-0.1744665181492484,-0.17296843039522478,-0.07990916896419234,-0.049008924135287006,0.08961748688179154
VMBS,-0.03942127671462842,-0.29146306930262944,-0.25014792857093243,-0.08901082593476806,-0.10201695567159196,-0.06413738567049472,-0.04156303486236635,0.03495656586600996,0.026595962491641846,-0.16248699304642944,-0.02543564119726191,0.0019804696347101142,0.013096711606460977
AGG,0.09610699265589252,-0.3487746656956662,-0.3415081141688758,-0.4989997124993565,-0.6328301687765895,-0.777345283716198,-0.8302263479407919,-0.7981030407663119,-0.6347673690748186,-0.4950228648779622,-0.5134146146758033,-0.4276878400523394,-0.4933426712047193
BSV,0.15716789566672398,-0.1607976176093389,-0.033327023325793126,-0.0768219717502966,-0.02228694617537178,0.004821765556839001,0.09756671467918233,0.028299928725566748,-0.03333039188249801,-0.17392890393398133,-0.46129224918849215,-0.494148970410635,-0.5727272361887702
BIV,0.20895798074796693,0.18257876741535306,0.2792699204817053,0.33347096589310465,0.4577964691947519,0.40483109862848826,0.3578625531838264,0.24090298620268047,0.3992253512715075,0.47547941700450413,0.5289023596018152,0.5469396839305795,0.5058669832035478
BLV,-0.05727246622156533,-0.18727549745254538,-0.20732373887468367,-0.13643057623482116,-0.45491385472529566,-0.41689786531014306,-0.38619913985841725,-0.33241885024142115,-0.1490200614108466,-0.0124893776002393,-0.029290060660895,0.07167763104424496,0.2081398810198159
BNDX,0.16318677688695352,0.23411297954093174,0.21961098528732853,0.06083398166070772,0.020647154487544506,-0.11996579583952967,-0.2818126447775643,-0.36682539657066576,-0.39583123358309164,-0.5252698615854163,-0.6241735525221683,-0.7078031135767575,-0.6913711842254804
EMB,-0.1245321327104816,0.06188595447015323,-0.05877666160017305,-0.1837703152824536,-0.23792564038287642,-0.3744511849232735,-0.43170049349209766,-0.5274829331099696,-0.6157773672561699,-0.6875633278354267,-0.706322087007828,-0.7474797846132234,-0.7389349978997242
GLD,0.07099067637823617,0.0640084324301414,0.0023913684982990583,-0.13971663041188306,-0.3144886734695492,-0.28780388157634734,0.15612035141944888,0.2304775661950153,0.1325474026532501,-0.11365632705424442,-0.44646486899748955,-0.5205350266913263,-0.36173297477976507
SLV,-0.123659000533059,-0.23633348682693478,-0.2380437010227308,-0.14690179742047837,-0.2251971444652082,-0.21542880501221692,0.06570691716596429,0.19034968415963244,0.03436146788917819,-0.1113274146595976,-0.41087103204351394,-0.32893897558669527,-0.1455375043796353
