
key = training_type

ContinuousTraining

key = model_output

forecast

key = vts_forecast

,2021-12-31,1,2,3,4,5,6,7,8,9,10,11,12,13
AGG,,-0.0011405586412311566,-0.000343633102797303,-0.0006537819022103173,-0.0008659673273130196,-0.0011795074054514632,-0.0016746276187195595,-0.00010677324427635576,-0.0008052721076949876,0.000384109499277489,-0.001217815210295902,0.0001532119931612107,-0.0007675289204016836,-0.0006581957467445353
BSV,,-0.0001153934184857242,2.0640369513125006e-05,-0.0001493378264884545,-0.00016514978082090128,-6.924582461835632e-05,-6.423430766664732e-05,1.5634652790966796e-05,-0.00023729762159962028,7.876598350353904e-05,-0.00014868833253496008,-1.0461733426156959e-06,-0.00017226580984780866,-7.435106265543163e-05
BIV,,-0.0009249065637214286,-0.00022804907076410304,-0.0007650183178859444,-0.0009725776714481366,-0.0009808575083997122,-0.0012230915513142837,-0.0001070866222419903,-0.00089841174785371,0.0002965097355839784,-0.0010243823714290317,1.3526208544146611e-05,-0.0008635673254186701,-0.0006237345884140876
BLV,,-0.004405866214318922,-0.0015333051948897536,-0.0020789330089312735,-0.003164665010362205,-0.004823300264136978,-0.0069072597143842816,-0.0003943485887740253,-0.0023803957113346847,0.0012862172514452944,-0.004515701694505702,0.0007295495930409708,-0.002545515282167531,-0.0025778027577662383
BNDX,,-0.00028528509176854413,-3.966689050549535e-05,-0.0001792473541777294,-0.00011518851369758386,3.905999048745598e-06,-0.0003470069258700395,-8.926366426160169e-05,-0.00038215007506293145,0.0002266274577795709,-0.0003763848105049372,6.028957246535175e-05,-0.00022333825279862704,-3.446547080945654e-05
EMB,,-0.0007107182605374951,-0.0007745068069474648,-0.0024347294265463725,-0.001560057135688654,-0.0019363641106844845,-0.001303184363708619,-0.0015061491946769035,-0.0010687602383075397,-0.0005770303540378531,-0.0012254387986522731,-0.001424086968005215,-0.0018404829005517955,-0.0010687108499000085
GLD,,-0.0007745553553620848,-0.0012848406401046026,-0.005425419048982081,-0.0038159395829909758,-0.0029006615362914233,-0.0013535460444813775,-0.0033836197978990043,-0.0026158485352660546,-0.0014461040468123011,-0.0019356650766522282,-0.0034482675703271194,-0.00427500860343681,-0.0020212638129961146
SLV,,-0.0021500915741014506,-0.0016047031372205976,-0.010840112535330043,-0.007752704688246587,-0.003326990813165031,-0.0020165699627361935,-0.006092040040581682,-0.00789731675969099,-0.0010383182324850294,-0.00487790579779274,-0.005914955311802171,-0.009272342959143361,-0.003299846391140843
USO,,0.0001994951193482623,-0.005859482271768383,-0.024658537904988627,-0.009145314434116932,-0.009189083187237766,-0.0014279363949415407,-0.018461994133860946,-0.00994714752867145,-0.0073866353205469856,-0.006944292094370725,-0.017955298371235003,-0.01647137770906012,-0.005202791092157905
PDBC,,0.0017112163780044793,-0.002140079833511048,-0.0124934507755543,-0.0031377603672213573,-0.0015004284732376809,0.002424581957315813,-0.009788722414683211,-0.005663285754694098,-0.003562040735819727,-0.002465656497375752,-0.009627318406200564,-0.008056469946912552,-0.0011156674092128484
VNQ,,-0.0040888823062639875,-0.002831936710614259,-0.01219641265801677,-0.0067345786394866405,-0.010061039741879156,-0.005415307142065867,-0.005738276413271141,-0.007136270667504707,-0.001521565860298924,-0.006929457394225988,-0.0061512846378288825,-0.009135183926193509,-0.005169732175948962
VNQI,,-0.0002578920975730272,-0.0019976549599727035,-0.008158074474722062,-0.005046929387269155,-0.004997643736688976,-0.0010034556753772328,-0.005196994150099663,-0.002763916567962332,-0.0030954793494367442,-0.001940027150327315,-0.005813366147412269,-0.005860954395191529,-0.0030144070948013657

key = idio_forecast

,2021-12-31,1,2,3,4,5,6,7,8,9,10,11,12,13
DIA,,0.0008412728816456041,0.0004645350320360272,0.004307234612911943,0.0039182971472736085,-0.0017764710386781665,-0.0008071733828570891,0.001857279027969464,0.0013196529698016432,0.001715429159696565,-6.932329867986517e-07,-0.002180197604190323,0.0010345367653298338,0.003525145827993509
SPY,,-0.006851590473469052,-0.005910882147156938,0.003924711359125823,0.0014503102403142995,0.009414199969782548,0.013889156349991208,0.0015973279184106487,0.004291880490208309,0.00570818035020129,-0.0019630547142088723,0.0030699890676668083,-0.0016655356679778875,-0.009004080172172293
VO,,-0.007537161129219216,-0.004547355919768348,0.0044015647000620415,0.00551264879302759,-0.003230180776765507,-0.008729889803628734,-0.0031648027892800584,0.004607846312589401,0.00286642607365279,-0.005291338734450809,-0.007452185148365077,-0.00026378782225932804,0.005268876540686889
IJH,,-0.0019060630900571368,0.0006065459476397867,0.0036444055617141933,0.002388140727793725,-0.0015530544902726201,-0.0026275314528018184,0.00038918626007246413,0.002774861879572134,0.0012935287932324799,-0.0012400201692207553,-0.001011329499469045,0.001391130720168912,0.002326612766963114
QQQ,,0.006835912994675306,0.032514253124667686,0.04573960887481816,0.04308942739338323,0.050471497749990615,0.029952448817151506,0.0077975998008345294,0.002741093713252262,-0.018645302680999423,-0.01103601049542052,0.004213329078976244,0.014180802711822833,0.04120894777767237
IWF,,0.01356291722278225,0.02639872032153193,0.03399910816196377,0.0336656890970711,0.025416256492722507,0.012616445575836896,0.0003598633462626056,-0.007827915060694496,-0.008934436895862789,-0.00241026924491954,0.00958387698364889,0.02237563114701903,0.031382592795459345
XLY,,-0.005709262870663512,-0.02290261321818296,-0.0032741549923342578,-0.005825128277662239,-0.013004161671318976,0.011168610981177319,0.00775966880046826,0.002796947240003269,0.022881684946378992,0.015279958372352317,0.007979543975288458,0.022481800964272425,0.010441796595092583
XLP,,-0.0008804693808228883,0.0007095231304930215,0.0011816899130652697,-0.0019781839499037504,0.002003495968122372,-0.0012193930213070664,-0.00198146545710397,0.0011588141170141841,-0.0034124411153898465,-0.0011435740309619158,-0.0022770654719721653,-0.003851793835077639,-0.0005171620923445077
XLE,,-0.0017447142251170635,-0.002563963514390486,-0.002340524491870608,-0.001342731848480161,-0.0001275488548368839,0.00086578104185537,0.0013560581607631721,0.0013362313040778157,0.0010601822010321933,0.0007387122697007639,0.0005393628180324034,0.0005538939563512209,0.0007208887856650363
XLF,,0.0007537178554743939,-0.0006894230004614308,-0.002388648984030836,-0.002447638171492101,-0.0010097819111268835,-3.9249513306869655e-05,-0.0006810444354313389,-0.0019176247114857546,-0.002590438044415415,-0.0021219709288187063,-0.0012599741994272868,-0.0009799379524842305,-0.0014707866278880649
XLV,,-0.0026025097530425058,-0.00445876522662521,-0.003504076821169247,-0.004472501833686345,-0.007304646037309296,-0.010384408298728026,-0.012856048385183432,-0.013772014314453835,-0.014420507543185286,-0.01528076656621553,-0.014824101114005178,-0.013191945037305622,-0.011326627584580896
XLI,,-0.002574138336977627,-0.0033500890054344386,-0.00023918878628723756,0.004144527382403455,0.0062905129534269084,0.004782831796804193,0.002524233324278881,0.0025365155078520113,0.00361748026099362,0.003954062535419843,0.0022049126861780058,0.00020122452423531993,-0.00013032467664884462
XLB,,-0.005987202137160262,-0.006801934881380097,0.00226507491721662,0.013975653609902137,0.019060351504586,0.01670918685949761,0.013251585319521626,0.013436856628919984,0.01495206160923095,0.013067301342094401,0.006449990602469592,-0.000130632359177138,-0.0014401138516337546
XLRE,,0.011855984898672432,0.013675996567724526,0.005932648300476387,-0.005783977144889549,-0.008580663249967573,0.00027380062138875234,0.011288385520511056,0.012075421830172817,-0.0014283804816810474,-0.01298166317999632,-0.00911213580728828,0.0062333915338482725,0.016618203683854492
XLK,,0.008526861243214156,0.01712440091409529,0.022769727664070316,0.023596565140018837,0.019592869909472115,0.012580630853876961,0.0052023205676928405,-0.0004218025310007761,-0.0019457426527087003,0.0011347789112959514,0.007534800138884233,0.014530763244884101,0.019587618848428967
VOX,,0.009633794990052654,0.009945182821160201,0.009846676779322383,0.0013467489620523146,-0.003624051507703378,-0.010895171869605997,-0.009746197910773474,-0.00911458458673271,-0.0007931765223903372,0.0017843628300908084,0.0075060741522854305,0.004128183464015937,0.003663548326340222
XLU,,0.005801152977221819,0.005519666851155949,0.011167305943623666,0.012705592776780388,0.01183327244880426,0.009665982629728837,0.00262115010523811,-0.0011614308789194886,-0.007837876220719964,-0.009986313780252724,-0.010868896902500712,-0.013145530208518504,-0.00990688800460672
GDX,,-0.002463974454720222,-0.035233844063674497,-0.05958182460391778,-0.05023052838359734,-0.018067878608155966,0.0038030861128254823,-0.009140680694983475,-0.043397010423449636,-0.06238087271431811,-0.048296470084546315,-0.013140592078911953,0.005564826010058203,-0.012208510927217375
GUNR,,0.0011342258515261601,0.017791621288059487,0.01984697788696601,0.004521156094006072,-0.0015797780766291653,0.009293196650521331,0.02318662086647364,0.022079899644085674,0.009514198920216039,0.010148434176474938,0.028220189726221985,0.03353712355038224,0.016646127800821735
IXUS,,-0.005260321244546392,-0.002994413312812681,0.0030864771593089673,0.0038760087474846256,-0.0012914895975386616,-0.004191174448453025,-0.000918143040408314,0.0030954847717150004,0.002009973539583097,-0.002190816145125344,-0.0038744194182484203,-0.00029144925782679815,0.0030707766712755806
IEFA,,-0.0019949049363824395,-0.002357241932137103,-0.0009570379829515862,-0.00021987490376192218,-0.000688670254972483,-0.0014914622798712497,-0.0014368320357213509,-0.0006936984764604698,-0.00047319866413321986,-0.0009215338134777285,-0.0014814783796821248,-0.0014275321891361534,-0.000973239373785306
EFA,,-0.0013496855023565645,-0.0009535845584504426,0.00019959296827495616,0.00029399507674207143,-0.0004018362695483873,-0.0007178007384593336,-0.0003492375839306412,-3.4261452377095042e-06,-0.00027656735273647487,-0.0006125357539327068,-0.0007565048689955857,-0.0004968908306407958,-0.0002927456543322396
VGK,,-0.0010695449058318904,-0.000612662132910391,-0.004237525085971196,-0.0029539813426219747,-0.0029350768062829068,-0.002266243378803877,0.0004880741874704955,-3.0333385157125278e-05,0.0007379027887600782,0.001142511261795731,0.0009473600428897263,0.0020285569371035115,0.0015751395428768781
VWO,,-0.007106938371878284,0.003254066128356833,0.015589271669603999,0.012448317700879258,-0.0009274856184838132,-0.0042174804439032414,0.006697466237361269,0.014832681695614382,0.00835982290489672,-0.002771025921879413,-0.002707355442721391,0.009280350458946231,0.01533494930184478
IEMG,,-0.010638460779925531,-0.0031301231258196336,0.011922987238756361,0.012369649166641069,-0.0021331737673011882,-0.008873111464347366,0.00127614258158097,0.012299860451823309,0.008664717234445379,-0.004460226111639027,-0.009366048673002796,0.0031250278506879826,0.014875056478552076
SHV,,3.5009401096239436e-05,-1.6769709737626175e-05,4.658446469308967e-05,-2.5429864385414472e-05,5.125409125848556e-05,-2.184298130293641e-05,4.8242570926109344e-05,-1.923837657237923e-05,4.3045618215918296e-05,-1.2684263069342293e-05,3.3142000037993286e-05,-1.982705373821319e-06,2.239456394734738e-05
BIL,,-2.202705801035871e-05,-1.3895606704346391e-05,-8.781708314122154e-06,-2.3959262942576823e-05,-2.304797987050953e-06,-2.6545368191387807e-05,-3.1325518573743695e-06,-2.319814086041995e-05,-9.1160857940538e-06,-1.520158312544043e-05,-1.697470097853442e-05,-9.185137542222545e-06,-2.1057818910895067e-05
GBIL,,2.5751547678882343e-05,2.8138902963012274e-05,1.7931451167827072e-06,2.705073520439216e-05,2.402048756537561e-05,6.000372767188153e-06,2.556762311217185e-05,2.2087486182711383e-05,9.653629759837144e-06,2.3063290150615298e-05,2.2001610758853402e-05,1.1233510914562341e-05,2.2542043478040536e-05
SHY,,-0.0007518351248337195,-0.0002780303171366277,0.00041464518668779375,-0.0001530278210095645,-0.0007410916080089461,-0.00012608207103399131,0.0003772251996263335,-0.0002910788361782468,-0.0006485906850892564,1.5574761258393965e-05,0.0002387580094630286,-0.00044308200905621815,-0.0005605775402776624
IEI,,-0.00023557282258425825,0.0015582483908017771,-0.000489142061153271,-0.001733122024191587,-0.0006029384046641185,-0.003225431416614106,-0.0021407297279004978,-0.003795072384116101,-0.0031033473747012884,-0.0041104918857923535,-0.002377933053685286,-0.003775689418504724,-0.002408303530087419
IEF,,0.0016289460652570747,0.002750254235085654,0.00048134506128190077,0.0030077233389734464,0.0016017931389759904,-0.0006667305654316977,0.0012754267815994046,-0.0009101292848412144,-0.001746159418905028,-0.0010507169408540639,-0.001513030666350632,-0.0035831040089204583,-0.0016556026537571588
VGIT,,-0.0006636194426386694,0.00010702652518774331,-0.0023703965002284276,-0.0007966368545955585,-0.0021449448378791152,-0.0036560320787775652,-0.001768095877308214,-0.003554543756862755,-0.003139176598695426,-0.0027594481738578798,-0.0019462003891867305,-0.0035189236703730836,-0.0009329316581797712
TLT,,-0.0008206996900766236,-0.003062330966153072,-0.0004416855461845848,-0.0023074800236521182,-0.003320293161084323,-0.0017578311279620401,-0.0029579873729293866,-0.0030519507420267876,-0.001413564173789647,-0.0024076021548346664,-0.0013855682388446671,-0.0008945842862105345,-0.0020909101919869806
GOVT,,-0.00015011194996373344,0.0010703910809342473,0.0008397848781107319,0.001868453444170574,0.002255484430016259,0.0023552193854399464,0.0032081702106809807,0.003158641373212955,0.0036797925032646625,0.0037037843826176696,0.004241524717122526,0.004148812321590538,0.0046157778899942915
MUB,,-0.00016133162794449996,-0.0005450022878974056,-0.0008043988584696569,-0.0008087655809312079,-0.0006242088240139983,-0.00040311934675881097,-0.000284993159940147,-0.0003366646909774195,-0.0005115084062443142,-0.0006818303595083734,-0.0007438543371287809,-0.0006640111507507314,-0.0005151100308562013
SHM,,-0.0003078148215370187,-0.0005409689058679309,-0.0004112129201757445,-0.00016426363403682087,-9.119640797002541e-05,-0.00026487704925350905,-0.00046073931867083895,-0.0003950028234535525,-0.00017788067546147375,-0.0001317861230013746,-0.0002903347252278752,-0.00041713755186916467,-0.00035811228135377296
VCSH,,-0.0010088803339487601,-0.00040142171750958875,-0.0006922562099486402,-0.0009949274468498638,-0.0006975108472915023,-0.001642250314921251,-0.0009603650100567359,-0.0020772274115443564,-0.0012056000340051267,-0.002134531072182619,-0.0011692370720412766,-0.0018683467281451992,-0.0012412589331127545
VCIT,,0.0005740526671533706,0.0007808131491599085,0.0006163350468140561,-1.0115662914374104e-05,-0.0008560675443851833,-0.001986079037480598,-0.0027861834919157527,-0.003618215813931486,-0.0041106223192242785,-0.0046497744506766685,-0.005083092399314504,-0.005254883475796594,-0.005162944874339814
VCLT,,-0.001616109958965792,0.0017776021863493312,-0.0020273781869934197,0.0006308478055664602,0.00016387800093815397,-0.0015033132785838845,0.0015455040008899577,-0.0013811518059496989,0.00014655756717823955,0.00033420653072737045,-0.0012962213487849278,0.0006486943187210725,-0.0007910042379553092
LQD,,-0.0006861249331235358,0.000396046202340324,-0.0006845994968441392,1.4144676078548402e-05,-4.578445342607933e-05,-0.000568048760422959,0.00031112272901444673,-0.0004934284222059024,-8.621047886207806e-05,-5.8886227685095704e-05,-0.00040183766884342655,-3.706264852933525e-05,-0.0002872104456232568
HYG,,0.0056850307411254125,-0.0017208183647109887,0.005915283193783846,0.0010460517736430386,0.004313730349322831,0.0040350835556756705,0.0002501444044562917,0.006269366247474066,-0.00185004937537157,0.007133275247647732,-0.00031418784880316887,0.004829951041433074,0.002947256282235029
SHYG,,9.830514071379047e-05,-0.0006463094894004963,-0.0014693677387981777,-0.001973573800413927,-0.0021376080446983236,-0.002248556349316764,-0.0024313678875201453,-0.002704738834663124,-0.0029777950935334203,-0.0029460190705332865,-0.0028075863614445643,-0.0024637459171871702,-0.0021285510475598
MBB,,0.0023763916628300524,-0.0004379185620931839,0.002245110591661323,-0.0004490642329090886,0.0009499041507551966,0.00022988098999425467,-0.0007468173399233748,0.0010676054937818293,-0.0019767603924570254,0.0012974644950886393,-0.0019069612631037827,0.0007543529445177967,-0.0004982728615644152
VMBS,,-0.000809053562944976,-0.0005309879066864337,-0.00044615540694629236,-0.0012218354649494653,-0.0004066641759066362,-0.0016557125017456094,-0.00048668786396531246,-0.0016082656648165844,-0.0005840661075253624,-0.0012975758737844693,-0.0005947175050061632,-0.0008997806090544475,-0.0007940728955952158
AGG,,-0.0002717523179216969,-0.0003275081148143855,-0.0006062932709111964,-0.000541571774153213,-0.0005729890312930279,-0.0006132791566970396,-0.00036287754496506423,-0.00037599767167046516,-0.0001885434915266565,-0.00014204939458203794,-8.720153974478513e-05,-0.0001094895586609421,-8.703775088190753e-05
BSV,,-4.590123206479207e-05,0.0007123664179256218,0.0008997980580511241,-0.000489525483788272,0.0008785861972999264,0.00011378351777452064,0.0006511275144005987,-0.0003271438118628811,0.0005022739722625187,-7.715261959905797e-05,-2.2034056306733547e-05,5.676482004292654e-05,-0.00014969747347012158
BIV,,0.0008535479227125397,0.0011825486775719574,0.0007763525040561771,-1.5477269268091075e-05,-0.0012875945815768227,-0.003083437307475273,-0.004214211011676911,-0.005854266951835058,-0.006823301394762444,-0.007941630155115693,-0.008953232938471374,-0.009641861945966333,-0.009833879122478541
BLV,,3.542035889013833e-06,0.0010691684138664187,-0.0005363850321987694,0.0009617409043947123,0.0002799204570109688,2.4395849995586963e-05,0.0010328352934135178,-0.0001305834554378351,0.0007350260752756505,0.000441860457710889,0.0002207521760513143,0.0007325330955089743,0.00018821815135305095
BNDX,,-0.003287893420188367,-0.007721204420802953,-0.011849315964304013,-0.015875484268203482,-0.019259576050028,-0.021206005357551967,-0.021684169406154606,-0.020459886773981285,-0.017267000195589324,-0.013008724040582394,-0.007852226991871466,-0.0022372115854122155,0.0030094612043973894
EMB,,0.0006427646119306136,0.005018643094012074,0.010887027869633994,0.012250296587444628,0.008814023495839311,0.0017663504880535419,-0.001411535012428201,0.0009580617373686311,0.006761171776439386,0.009871260284696771,0.0070077922809708,0.00085665533332296,-0.0034142530152206823
GLD,,0.0013878051922744683,-0.004366341186682785,-0.011774773394525841,-0.012008198403803419,-0.004217973719673332,0.0038041921233041174,0.005125942046209834,-0.001312560844055636,-0.010217761012323263,-0.014635132408300774,-0.010724814841604207,-0.0014307855832902967,0.004789850983030807
SLV,,0.00887464329636139,0.0023412949511355937,-0.0156745966471719,-0.02230024900660668,-0.013714289114770923,0.00289774952620743,0.014961399599366654,0.012714958598582446,-0.004968852126885404,-0.022899640616724407,-0.026329618735986566,-0.011149398397650266,0.008687950164146597
USO,,0.03252417174749061,0.061759686149092746,0.08319743824447401,0.09245665081609791,0.08619065839346136,0.06456949334301056,0.03348018604647951,-0.0012521967153634045,-0.03319041148576747,-0.057787029031609136,-0.06942868586234956,-0.06600666846399966,-0.04765244214718577
PDBC,,-0.005837859320599786,-0.014773125801544437,-0.01771170002277641,-0.01836520862829166,-0.024867362573851227,-0.038918885764893586,-0.04598471055992897,-0.04056060138695669,-0.025834450465579098,-0.015294749949105662,-0.012034928110541666,-0.014042383476935042,-0.014492062689124846
VNQ,,0.004748467929990211,0.00014914765193427097,-0.005571563913849277,-0.010353280245505714,-0.00728280046041487,-0.0002495661168705199,0.0027352270970843985,-0.0020877452767773955,-0.011112435346019692,-0.011562221301339156,-0.003292213260142991,0.004263076961853606,0.0030609916985930284
VNQI,,-0.00323670938028238,-0.009584669485702833,-0.011078255829084034,-0.0069558567898504635,-0.002787775170093895,-0.002874564267589087,-0.00669055459848643,-0.009503289253405937,-0.006707537229734428,-0.002117756938984975,-0.0013084937502533182,-0.005220140414075565,-0.008649844647519125


