
key = training_type

ContinuousTraining

key = model_output

unobs

key = ts_unobs

key = Learning

Symbol,2020-10-09,2020-10-16,2020-10-23,2020-10-30,2020-11-06,2020-11-13,2020-11-20,2020-11-27,2020-12-04,2020-12-11,2020-12-18,2020-12-25,2021-01-01,2021-01-08,2021-01-15,2021-01-22,2021-01-29,2021-02-05,2021-02-12,2021-02-19,2021-02-26,2021-03-05,2021-03-12,2021-03-19,2021-03-26,2021-04-02,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-02,2021-07-09,2021-07-16,2021-07-23,2021-07-30,2021-08-06,2021-08-13,2021-08-20,2021-08-27,2021-09-03,2021-09-10,2021-09-17,2021-09-24,2021-10-01,2021-10-08,2021-10-15,2021-10-22,2021-10-29,2021-11-05,2021-11-12,2021-11-19,2021-11-26,2021-12-03,2021-12-10,2021-12-17,2021-12-24,2021-12-31
LQD,0.0007738236855282128,-0.00019454988123165842,-0.0013049320865406418,0.002456136343661772,-0.001836028692343467,0.0003649421397685692,0.0018098641008683276,-0.0020855620569072545,0.002030562030174517,-0.000634376887829494,-0.0011462295490644757,0.0023291734526720356,-0.0021892733771083596,0.0014419836247261731,0.0004628975228015358,-0.0029038768243693615,0.0033364789719322685,-0.0030385015430909245,0.0015994148595794685,-0.0004599065375572185,-0.0010533679247089036,0.00020792403439360606,-0.00012824831378658498,-0.0010059270031649139,0.0015467585570644263,-0.0011543103782219086,0.0006362163724545635,0.00037423985969016005,-0.0004912584053290337,-5.391921401038995e-05,0.0008621161805248522,-0.0010073574245975621,0.002056708526747346,-0.0014435887885323607,0.0012623266360562108,2.545889776245532e-07,-0.0005245444237810373,0.001161762921160985,-0.0007714602109234705,-0.0003451834491079872,0.00127422186833773,-0.0014484128593194793,0.001569277242836842,-0.0006300451912574306,-0.00031731689623288304,0.00041259230560546247,-0.00019267293830523173,-0.0005616648131709173,0.0011960904584702942,-0.0012195843147540873,0.00012332189813184745,0.0002507791146365777,-0.0008380743408565516,0.0005759937312415164,-0.0008689441833674846,0.0012714254227930355,-0.0012244109639402562,0.000943419229554676,0.00011766455882002922,-0.001926120109661311,0.0028743404489653163,-0.0030592128126304494,0.0027293079642838496,-0.0007698602040135412,-0.0007563985034364589
HYG,0.0004686288599418432,-0.001460109309952168,0.0029543827076782877,-0.0014636010757506526,0.003390899077520677,-0.005244509078172552,0.006003524767331987,-0.0021512100355687317,0.000256991465201956,-0.0004886428190165011,0.0006009606606007936,-0.00018131962123327716,-0.002559874826063458,0.005621104854757742,-0.0025635320284997467,0.002676018043987338,-0.005092439124653,0.005783532696379339,-0.0019595926822454446,0.0009179942804199523,-0.001243313978217581,0.0025561082055152963,-0.0016928660538049409,0.0003808285174094299,0.0032837013855112392,-0.002560074787117529,0.0010859548657734855,-0.0015421824724876911,0.0017661770752752284,-0.003505775349153881,0.002864743379272134,0.0009216683588677366,-0.00040521161021104916,-0.001481373083125976,0.0008819392173282298,0.0001395537617225313,-0.0017733756909374871,0.001802347584974534,-0.00033047659015755446,0.0002294311846783438,2.9219013241220423e-06,0.0007093671837573515,-0.0010244200174866255,0.0006555426656111151,0.0009982841478676473,-0.0015422562830745105,0.0008337421585087473,-0.00038759869422705807,0.0010510590974349334,-0.0013437665362308342,0.0002104027455378185,0.0005816219078832559,-0.0004165950537425651,0.001346552673316799,-0.0019240906449037051,0.0015370889560369489,0.00011107067473725582,-0.0021340901494036786,0.0002250697739010841,-0.0014691358860204533,0.003755936961774342,-0.0029731521627469576,0.002945162649915282,-6.607037774174172e-05,-0.002660911465423023
SHYG,-0.0005716065298991482,0.00047147704146761763,0.0019644237837473416,-0.002431182012928485,0.004568057368958497,-0.004395653539966076,0.003425025556127193,-0.0011280725417920053,0.0017811817147950076,-0.0012902877946240616,0.0010352808146157607,0.00042615780811516,-0.0021649834536820386,0.005193785488794127,-0.00367244823973566,0.004243888000776362,-0.003992301305441984,0.0039021921771920974,-0.0008934622531400712,0.0011343510524139048,-0.0006732535118871085,0.0013030346334813986,-0.0001461515385043393,-0.0004147306731290316,0.0020031217349499573,-0.0014794975002080982,0.0019639164255525646,-0.002093438451576808,0.0017808291907672193,-0.001680753666583446,0.001455827843909256,-5.7078129070521426e-05,0.0005493365716291516,-0.0006126765263049397,0.00023237138282653858,0.000791687474383914,-0.001126549815672406,0.0012047242803735782,-0.0003588637064783569,0.0004959874720597253,-0.000498505482475986,0.0005677263617425164,-0.0003603299612401968,0.00013474024223690846,0.0003051170341565425,-0.001016721605054966,0.0014838228834381723,-0.0013778563226585017,0.0012643162603844756,-0.0010717373636902525,0.00011386896142950365,2.0787321776528738e-05,-0.0001282696210633372,0.0003033811319499612,-0.0009721775005553232,0.0012757801830008653,-0.001087546870309917,-0.00019291423301773274,-0.0003564706691715115,-0.0011697035442439878,0.0020317174679887976,-0.0012979727177542442,0.000762135854088356,0.00018247258409003327,-0.001188580743078467
MBB,-0.0002655608736660457,-0.00024223961785795091,-0.00025323715699305524,-4.8314244181361314e-05,-0.00028336223496993186,0.0003216886982250996,-4.184470071781028e-05,0.0001230818935421963,0.00017151554275908893,-2.7329205787554524e-05,0.000246855258046066,-0.00028985247990750984,0.00017233633964909274,-0.0002107791651987921,0.00020767333089120383,-0.0002039533323387016,0.00014701517052784227,-2.630091739102407e-05,-0.00016664804164480691,-1.3061768096125822e-05,-0.0007963714622419155,0.00024513725148820833,-0.0015112157340301156,-0.00021442883428046553,-0.001075499235575608,-0.0006569944066988844,-0.0002003492017248317,-0.0006436585203949408,0.0008164763712438336,0.00024698308368534207,0.0013165403905073612,0.0008420816392703437,0.00127047456469387,0.0007099233707588366,0.0004823927430148756,1.0534243224324719e-05,-0.0003142841230882582,-0.00027350885346785113,-0.0007206916203693919,-0.00019394314651697268,-0.0003342710361255847,0.00029792344064582345,0.0002752231730294983,0.00013413583744699932,0.000771200990972275,-0.00030527236168921654,0.0006604997748724626,-0.00040511288237843004,0.0002599259761238858,-0.00035053707100739435,-0.000569275026487113,-0.00014156560474060012,-0.0014180106958006438,0.0006475580105119683,-0.0016847905327614162,0.0008441561861611169,-0.0008963183882084384,-0.0006036942072079673,0.0007807131770371551,-0.0013476730040131843,0.00162747683832757,-0.0012809539314626477,0.0016386295694027452,-0.0005764764646977932,0.00046232881041965773
VMBS,-0.0011658369365834312,-0.000468273086092641,0.0008075211412749652,0.0013600559044079103,0.0006520047292216209,-0.0014029166537697735,0.000811766408459335,0.00018754468124144188,0.000778813350219573,-0.0017843585426613898,0.0004371909933042261,-8.5633068135601e-05,0.0005012631606816275,-0.0006500714915163433,-0.0007225662072829078,0.0006329651421661865,-3.720939571991803e-05,0.0005902538512056103,-0.001256041462890785,6.993330263023467e-05,-0.0003422782379163107,0.0009287192505183161,-0.0005457614658109461,-0.00013694937724319044,0.0008684658551096385,0.0015144941169494453,0.0009812681682788435,6.634516610431318e-05,0.0008028354919824693,0.0002958454266001205,0.00019326931688849028,-0.0020667892589922945,-0.0008067316936269707,-0.0007450019538499634,-0.0001647544451807151,-0.0013572627344859175,-0.0005037778988557463,0.0008097385921109545,0.001174156038628492,0.0009877441126308916,-0.0005296262856196312,0.0010659436969285563,0.000254628937352214,-3.9208062294687185e-05,-0.0015790607693892207,-0.0005803595580657661,0.0006765414447113827,5.0253452981652074e-05,-0.0006358707169123931,-0.0010138120564108927,0.0006471498125237355,0.0010321931709690092,-0.0008621547278826502,0.0005191209725011542,-0.00021025098297533659,0.0020047065508229335,-6.576128872082441e-05,-0.0005722723979792498,9.326326280820992e-05,0.00024204772960847507,0.0018137868969050478,-0.0022908847155419425,0.0008573457133320615,-0.0015476771084562868,0.001684734513819178
AGG,-0.0009882823255508311,-0.001930679363656831,0.0013186299880693906,-0.001694751253636443,0.0017539510160740116,0.0013015459615522437,-7.766108496251383e-05,0.000568323391980816,0.00017671610690078238,-0.0010659636562336677,0.0017008214554150246,-0.0005986722917133811,2.6190958942598046e-05,0.00046798967351913725,-0.002187501874595219,0.0010893036225201956,-0.0006414688255670957,-0.0031170435383315025,0.0018586054066768588,-0.0038455646487055043,0.000505498403369996,-0.0007895678456898402,-0.0019315997412082146,0.0002445644323836497,0.00025876667411901317,0.0003123965505957957,0.0019023513371420532,0.0010938848023228584,0.0008883180659957635,0.0014175922244146673,0.0019910933180867694,0.001545923338648965,0.0018526286104549167,0.0014627803668628744,0.001833590186866124,-9.540720233849713e-05,0.0004997829563778357,-0.0015829442318723908,-0.0005705573691495825,0.0004776776869370182,-0.0009550999457338725,0.0002425565672690018,0.0008984963610764187,-0.002085692557387443,0.0009245417911299799,-0.0010532222451296292,-0.001523897542983618,-0.0006395012288898578,-0.0012341138191272222,-0.001171262267735526,-0.0007625172752987286,-0.0013267032163235164,-0.0028610108935964653,0.0006157074451466739,-0.00213504149652607,0.0011456049357593352,-3.6136644039237286e-05,0.00024424331018139446,-0.0006922129469609274,0.0008051430050286365,0.001940501313279286,-0.0023756959548103676,0.004533537590518587,-0.002798996527858423,0.0025948648791739378
BSV,0.00021746031635102374,-4.338396539273212e-05,-4.421110381277048e-05,-0.00019986836724801096,0.0001731395222025001,-0.0001046941374325842,2.0098099245676506e-05,7.975377586350446e-05,0.0002710237436363272,-0.00032588496771682543,-4.416242282196327e-05,0.00040296121786665833,-0.00015386853037601913,-0.00013759557432477777,2.8454671980796686e-05,0.0001613019332298089,4.8240858799492186e-05,-0.0004805191108076669,0.0005613312841458118,-0.0001614607996840856,-0.0006399784435703575,0.0004263020342052429,-5.944934142316821e-05,4.5858128109506964e-05,-0.00038660673358333335,-0.00011110500364187764,0.00047879994888988374,-6.546895731216775e-05,5.095117321161375e-05,-0.0001595317118903458,0.0005653379942979123,-0.0003974164213681233,-0.00028855465444367466,0.0005041284175646703,6.487201527757602e-05,0.00010340373882733674,-0.0005639594769173883,0.0005761415703415249,0.00016038977441590422,-0.00024389112263346926,-0.0006279491830913131,0.0009194795902604467,0.0002890670432057414,-0.0013959917681473735,0.0005913449061893264,0.0005312862841573396,2.9264081773657842e-05,-0.0008291693792101708,-1.2335456648538301e-05,0.000533116839730549,-0.00014849596262446314,0.00019201546505441536,-0.0006941247678364162,0.0003865505938278344,-0.0002741360209441631,0.00011974228674905464,0.00011934300819601384,-0.001239106801911063,0.0011508984480091138,0.00034506415724251666,-0.000418871836088297,-0.001393195906777797,0.0015481708010030453,0.0005930853769963069,-0.001557934182777216
BIV,-0.001508344762489492,-0.0012134623166537599,-0.0005702851309419677,-0.0008561150088581875,0.0008070975595238948,0.0006978889193691689,-0.00013710776899827676,0.0006964026381110235,7.350681962967135e-05,0.00033956346342028053,0.0010642300338487977,0.0008454951784395111,0.0008853480177531602,0.00015556048753393782,-0.0004876512609213927,-0.00015791047584184817,-0.0010657866346964594,-0.0021509359049487163,-0.0004025093887105591,-0.002412349064448464,-0.0018186541127531374,-0.002660468510155972,-0.003451238935925462,-0.002555619351050115,-0.0016986103318097916,-0.0010981314317305329,0.0004286154640107823,-3.2083201315482104e-05,0.0012079264456897939,0.0019510427415796207,0.0038904812800434597,0.0037748268895073994,0.00459312127750576,0.0037453555255417895,0.002859783222570019,0.0017337122654107735,0.0005697953827956377,-0.000933240555032645,-2.9080427862074207e-05,0.00030451581477351775,2.8492081116266235e-05,0.001158500057706452,0.0012287836358481938,-0.0003305528059855642,0.00052629204859346,-0.0008429795935097383,-0.0009123538039496372,-0.0007660077185280223,-0.001092003206533503,-0.0009777018565008636,-0.0018762698621249438,-0.0027558252420143104,-0.003271714973714504,-0.001708937142724732,-0.0024547223612937804,-0.000897070979486598,0.000316637340119203,-0.0009195173819010595,-0.0002465739435725335,0.0005305051747770692,0.0016593505511828114,0.000813026590230107,0.003188306684374988,0.0013348122659748716,0.0018142504521163176
BLV,-0.010373555032226034,0.004604727160612794,-0.0070399544259098865,-0.005763830889512076,0.011773826064284282,-0.0067257069105511645,0.01113373848122486,-0.003910446989113026,-0.0032896775394251902,0.004525262140000542,-0.0004156849169992813,0.00017783742641237985,0.005083681657067474,-0.010916282398740105,0.005590636578776781,0.004243752241320941,-0.004423445768436334,-0.002505121301211931,-0.000930593734623164,-0.016080511302384314,0.014163702137564809,-0.01713716165726808,0.0021281132463512155,-0.006939534224993442,-0.0006201933996675699,-0.000485095604729062,0.0015788831436702282,-0.004154759947243339,-0.0007304393292922208,0.0005434874519631005,0.0013271157829643175,-0.0019934272921263187,0.0030276279079119563,0.0026026050291014097,0.007086019671969677,0.003913177471896099,0.006221104527009446,-0.009488446718572607,0.011693349807883764,-0.004003655050737902,0.005425314576555598,0.0024210754401223387,0.001836154915923668,-0.0029415866040503518,0.01235820178333045,-0.002438848916290006,0.0016513976422647923,0.001279978905768098,-0.004876677077889285,0.0034133549451245923,0.00036659272616283657,-0.002378153071298152,-0.007977275814328055,0.009166518847381771,-0.010075945709674869,0.010944560402529821,-0.005357659492965339,-0.0017861156457568519,0.00047134320003666105,0.003717194546506617,0.0026384654993186255,-0.006750285805755897,0.009439224492342132,-0.013320090327483188,0.01880265665579777
BNDX,0.0002329158545526248,0.00029107115564118874,-0.00015131907286283373,0.00043081976814955854,-0.00043123165480419244,-0.0004984233074705073,-0.0005856002467657067,-0.0008248258737615925,-0.0007785454668984544,-0.0003165432742404797,-0.0007171904470813184,-0.00010918666633780521,-0.0007028235791674523,-0.0006468375824363519,-0.0006425498851134829,-0.0016289674789800113,-0.0008132921605727455,-0.0015751054374653138,-0.0015641603250988287,-0.0016615581212815944,-0.002378485953575296,-0.001010779410001839,-0.0007728023973818768,0.00018627204104415136,0.0009888014530366558,0.001363834769243143,0.0017797813230049889,0.001865646121525841,0.0020888874164556605,0.0014148723463911106,0.0009049146434806962,0.0003940589379801444,-0.00039040283839033657,-3.76898725566565e-05,0.00010068806662054855,0.000955510214303545,0.0004970504896125282,0.0003230483107843695,0.0010293233490853255,0.0007113032751939882,0.0017529106084410435,0.0008836515327971242,0.0009707128623780386,7.893395146802927e-05,-0.0006764338578588916,-0.00024654461940492196,-0.001641190460219106,-0.0017729837345036353,-0.0022515458688451826,-0.0028393773637895698,-0.0029292194763298677,-0.0029147426527562385,-0.002576912455693142,-0.0015410205476617594,-0.0008049996946216611,4.858180146666314e-05,0.001999301268207909,0.001669991228215794,0.002915377282607629,0.001971310109823012,0.0023780795726290843,0.002077460696739378,0.0004892971337080677,0.0005389669138913923,-0.0023087397662897757
EMB,0.000285404603454884,0.001847045266714542,0.000602322747409598,-0.002519901437351015,-0.0015838350093020522,0.000814967663645991,0.002458826432207359,0.000906160778714417,-0.0004494019528604403,-0.0006674489036681459,-0.0014007852508653002,0.0005961988626447904,0.00340475969466626,0.0025221554746217368,-0.0022901635166072726,-0.002875365241084722,0.0006617161653776225,0.003768939584160404,0.000744871972055472,-0.002007418905843988,-0.003408590375808828,-0.0023356928724842262,0.0008004418049811097,0.003866047114214858,0.003677723953324944,-0.0002488817450897629,-0.004062563652030412,-0.0036382089420291326,-0.0009257717655227146,0.0009166679065395407,0.002272651730297899,0.0012672019727432817,0.000608577041553906,-0.0001532691798278278,0.0006704005626805482,0.0012496129117458568,-4.328210561188958e-05,-0.0018765814805797511,-0.0014414671904575405,0.0006880815524581235,0.002094298572832505,0.0010035777576286869,0.0005618649036703843,-0.0005440089876351746,-0.0013675091216312435,-0.0005479459572910368,0.00113113761218834,0.0017900237438970429,0.0004457635972100302,-0.0013190943042130844,-0.0019031001632186723,-0.0009067573935262649,0.0004478571306400583,0.002697647470257584,0.002427257920940014,0.00031098140228523344,-0.0017317854011784494,-0.003201653109632445,-0.0023930053716585617,-0.0015611257688585725,0.001750697000871876,0.0041823903207698476,0.0033262614665882867,-0.0006037185149184003,-0.0035693258516580713
GLD,-0.004960853521243291,0.01051050220949382,0.008297987693538924,0.0016727356043174644,-0.001071456240067639,-0.0037526714207793666,-0.004689687900930744,-0.0033359655257580063,0.0035761509618766237,0.009392013845946774,0.00473397470437081,0.0004054431329374472,0.0010280689985263682,-0.019600091349144387,-0.007847798819190595,0.0010805407999503864,0.022782704727947658,0.0015451504164195797,-0.0008385909303469368,-0.014533914968743983,-0.007190037915919333,-0.005648868337061644,0.011719729437159477,0.014735833653508649,0.00435516469859494,-0.008874523671759924,-0.007988900744534034,-5.536001505555886e-05,0.002497568325419723,0.000661074966743086,0.008824409707473663,0.002156589618797199,-0.005504686358456117,-0.004773813988589397,-0.0024152428745038276,-0.0028658305877562644,-0.012411891048444472,-0.0015862592884560707,0.015261673743873574,0.013893841065392109,0.003981360084722796,-0.010793009646151035,-0.008851214258290696,-0.008787351893287722,-0.0011987104442992885,0.01779264042224751,0.012501727339452129,0.005538931002626188,-0.017094806062771865,-0.014854163852446646,-0.00263913095583376,0.006094138498949923,0.013567681299921787,0.0047096472678063205,0.0029819671540450856,-0.011620211770899584,-0.006960361462801837,0.003689286244599816,0.006052748099911492,-0.0035257210518069315,-0.00770321521003001,9.999228119200406e-05,0.007865421171905454,0.006988331753471834,0.0032961251011204055
SLV,0.028275042957028054,0.016612599362360245,-0.0252330797456549,0.0016776714162571975,0.010896816467123795,-0.01339172850115542,-0.027797684729813334,0.016859058756251058,0.0365358578921799,-0.022477449310619846,-0.014463990790215002,0.02392914798772653,0.00751083753142871,-0.03514671667187636,-0.006871892677427514,0.021670254398891444,0.04185190932326397,-0.029934656981969253,-0.015028137292560846,-0.00043001151283276746,0.008098868121373181,-0.02559691452132938,0.026200391987442537,0.022807911967276245,-0.019680070034972456,-0.030208961810867,0.02387970680746078,0.02019114178306306,-0.01744282129282299,-0.010116245896927332,0.031167665396435656,-0.00577548229902452,-0.029601085399724166,0.0060048687220772305,0.024756411660708584,-0.010314011528420357,-0.031729404916767644,0.015453479614075956,0.029119913745905408,-0.010646383416078115,-0.023718076692522697,0.009764837920667804,0.018913900247177807,-0.023565699075759856,-0.012822398695199003,0.019785575342589796,0.021022678536380998,-0.008917262043761127,-0.02913327787315479,-0.0023549107741237044,0.016413861998722086,0.006841231278522826,-0.0059954687717871345,0.006478072552973592,0.021944495745554092,-0.02359953298520129,-0.023047762935693765,0.02112954563462542,0.019767922614229706,-0.03200222085280647,-0.010987570754018551,0.023730876704785256,0.007045728938027636,-0.010211829359768455,0.01219593827376933
USO,0.02153204863359022,0.038178795353846905,-0.019235161438486043,-0.043901903052453346,0.030221627289832586,0.0627771274364152,-0.015836858309728797,-0.03496914629257237,0.020221981121888583,0.031848446944648,-0.01398264667858044,-0.03642288955677712,0.0021706060984100555,0.02920310859196988,-0.015015958623925232,-0.04742865971668967,-0.014589261080735712,0.033680296081581546,0.02282197085611562,-0.020068691279706972,0.002350078881660495,0.04204041883351904,-0.00223837765734829,-0.057334749477583935,-0.008470973610810322,0.036624916308006544,-0.017061412876738853,-0.029537873330855165,0.004042801692995806,0.0276091997471353,0.013997378489714506,-0.007967655834116509,0.002119718986167853,0.02531120764231755,0.018399748627306454,-0.012489550772482172,-0.019994310611078564,0.003383043163925077,0.009504631177093848,-0.012961985180920137,-0.022824837523159728,0.007227479657523991,0.016976773801030517,-0.02992395249813102,-0.02310461379222954,0.0022206727719051226,0.03426320999747535,0.010588616143380546,-0.02004173636531234,0.02256253488732034,0.03849014045940993,0.0033482364420784278,-0.01972990351213684,0.0025292996539911347,0.01631391960718278,-0.015080136360681756,-0.034998211173336624,-0.02051065875979933,-0.006145615771414922,-0.02264347913276754,-0.009218276383691902,0.03370106611080188,0.0022818211245766796,-0.0070211896079497085,0.032373994909232956
PDBC,0.0056917920572337275,0.00994803462245039,-0.007124830207499652,-0.014758494033860182,0.008610912746394422,0.018789814369745656,-0.00650947189346174,-0.01618810810153991,0.006052879718252168,0.014038250299530054,-0.00521788628537512,-0.01358243205379403,-0.0004039689044004818,0.01433847180300626,0.0017605222834564378,-0.014228913932180032,-0.004795254803501893,0.012744441243114172,0.008293006019681927,-0.010244892124095937,-0.0062343514619560446,0.01714416799870647,0.007405646518279538,-0.021969529982632945,-0.006046804626851214,0.02044118921389145,0.00487438440611191,-0.011996979258506549,-0.004399778063327036,0.009093076178098307,0.009706897229824615,-0.007749208305915769,-0.009106289450874603,0.011573104762657917,0.012418813065979929,-0.006942595762049922,-0.015688641129688184,0.002383464678981851,0.016629894780414437,-0.006411115624821156,-0.019993483709152396,0.008699207081701368,0.022683222737637312,-0.00953979280334258,-0.01893362739895683,-0.001423410296351927,0.02370160415079709,0.004676345773446338,-0.023499354724260825,-0.0030030760616212484,0.01956207360217427,0.008056779503418652,-0.014099435326728497,-0.007150744184490861,0.006786707487165862,0.006873464454090052,-0.008012254891365716,-0.006907734405187591,-0.00011371807512282339,-0.006843341553766598,-0.0013177344707920133,0.014824590913304365,-0.0008454687262397624,-0.013309391962635633,0.002296950760103898
VNQ,0.0028361769830242264,-0.009838347179912535,0.0026347708908245225,-0.013874523687482277,0.026212546466683095,-0.003270918842831462,-0.012248288969589774,0.008533665858086462,-0.011046431862829229,0.00904438424177521,-0.005281247616454995,0.001827738941337401,0.010153046147717884,-0.03136019021701024,0.018162982340774927,0.012130221283796868,-0.02538838465283405,0.021243546215674695,0.0008217602258804482,-0.012069584410911263,0.0011288697159991877,0.0007762363586332392,0.017031568851413617,-0.027532232969899775,0.020431140081053314,-0.0014530015941400345,-0.015004530926123841,0.019995525409353405,-0.008040156367266592,0.008678460216168861,-0.013722492738999361,-0.0017373954646989613,0.01548380155364852,-0.0147533485104798,0.014097678338532385,-0.0032901066673267096,-0.01267299487910091,0.014075982089624798,-0.005377895899767206,0.005974859218016456,-0.0018838880508731375,-0.005625811715950386,0.006986740431470034,-0.010131678367308706,0.008188464851816069,-0.00047905985745316066,-0.006112149094260756,0.013561168397005444,-0.022733642328002717,0.012617917823584708,-0.0026560391891221136,-0.007769559241073094,0.004560913052767724,0.004412429809832342,0.0050522316153263445,-0.01638570830626141,0.009163107283137132,0.007997653850776849,-0.016611007550354374,0.0054459080907238045,0.0015405098488255066,0.001738653555015928,-0.010658851011566151,0.008395825295728798,0.005912252309377146
VNQI,0.0007967963387812983,-0.015519772427031038,0.013329778576065753,-0.01598197656713204,0.03317746782696154,0.0019979555367573088,-0.02666738505254585,0.030390706366880477,-0.015916584821136805,0.004818966011915484,-0.00036778568101667386,-0.009285420569333845,0.013351698849425775,-0.01825559130704823,-0.009269722297516577,0.017054096179226846,-0.009644245515609686,0.010285315542794103,0.005473853328142521,-0.009380635682203481,0.008147048376471575,-0.0041248840981713475,0.007493941897122993,0.00014990516994044484,-0.006734272134123452,0.006415512314624621,-0.00211284103568684,0.0030242788411534586,-0.004523220191365995,-0.003587729129419328,0.01350456467221621,-0.01424910776415245,0.001950505784780608,0.009582960447171848,-0.004341291962189229,0.004178309570112843,-0.01815293048869033,0.01915736829583718,0.0011505778001255212,-0.013654062762413335,0.008176810554865398,-0.0071979483543698364,0.005648717623957712,-0.005252358993459502,0.005549266561359943,-0.0008674336616072919,0.005017978442521536,0.0011272986872075742,-0.0098549226790443,0.0029709127081580826,-0.0002150091938227488,-0.0020526657232445996,-0.00452693338218829,0.006685308885225897,0.004663952700054338,-0.011399785734944452,0.00790908324535571,0.006155447020680337,-0.0023306936139745904,-0.010930256666814247,0.0036245248178633535,0.009858946458534527,-0.021612734698939595,0.0035029361038381147,0.01510212690176782

key = Inference

""



